,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
975,META,2021-03-29,284.6825169522724,292.0643225100769,283.6166118463992,289.7133178710937,21718800,0.0,0.0
976,META,2021-03-26,277.24095329563903,283.4173721605965,276.7129713579355,281.9429931640625,17629200,0.0,0.0
977,META,2021-03-25,279.91075672785223,286.96380079354674,276.6930373739072,277.67926025390625,24505600,0.0,0.0
978,META,2021-03-24,289.89264582002005,290.6099071906842,280.09009402190867,281.0663757324219,18675000,0.0,0.0
979,META,2021-03-23,292.03444735444225,296.8659973513561,288.70716096518794,289.5240478515625,23000900,0.0,0.0
980,META,2021-03-22,289.3447359434442,298.56947733701,285.6588037346761,292.4229736328125,28273100,0.0,0.0
981,META,2021-03-19,280.14982785356773,291.68574717184134,280.129914907423,289.0059814453125,38930500,0.0,0.0
982,META,2021-03-18,278.8049967524485,284.10475968034206,277.22105087916407,277.55975341796875,18728300,0.0,0.0
983,META,2021-03-17,274.66079655913705,285.14078289920985,274.3619503485229,282.9292297363281,21315000,0.0,0.0
984,META,2021-03-16,275.0293892697429,281.0663564597235,273.7542614094919,278.2172241210937,22437700,0.0,0.0
985,META,2021-03-15,268.0560401291778,274.9098641108466,267.47826061510057,272.7082824707031,16844800,0.0,0.0
986,META,2021-03-12,268.1158362881691,268.7135287427312,263.0152942648092,267.3786315917969,20600200,0.0,0.0
987,META,2021-03-11,267.0897364118175,276.84249067161846,266.8008618486904,272.8377990722656,21834000,0.0,0.0
988,META,2021-03-10,267.61772564525324,267.9464564788886,261.869663481459,263.8919372558594,14210300,0.0,0.0
989,META,2021-03-09,260.186084544869,267.50812054717704,258.8213028794178,264.7287292480469,22039700,0.0,0.0
990,META,2021-03-08,264.53946287874135,264.56934750057155,254.0794348186366,254.33843994140625,18391800,0.0,0.0
991,META,2021-03-05,259.6780743937797,264.4398836340917,254.6373166650812,263.2743225097656,26820100,0.0,0.0
992,META,2021-03-04,255.49404580412752,265.4759053581925,252.535346446273,256.6596069335937,31626500,0.0,0.0
993,META,2021-03-03,259.2994990519081,259.9968170259454,254.1292466835673,254.4380645751953,15513500,0.0,0.0
994,META,2021-03-02,264.7686025446504,265.695056236705,257.6657301026709,258.014404296875,15191700,0.0,0.0
