symbol,Date,Open,High,Low,Close/Last,Volume
MKTX,2025-02-12,193.18499755859375,193.2100067138672,192.75,192.8000030517578,31106
MKTX,2025-02-12,192.89500427246094,193.2100067138672,192.89500427246094,193.1750030517578,18217
MKTX,2025-02-12,192.86000061035156,192.8800048828125,192.74000549316406,192.80999755859375,9206
MKTX,2025-02-12,192.8000030517578,192.8699951171875,192.49000549316406,192.64500427246094,19145
MKTX,2025-02-12,192.35000610351562,192.74000549316406,192.34500122070312,192.72999572753906,13286
MKTX,2025-02-12,192.2100067138672,192.4199981689453,192.2100067138672,192.4199981689453,3835
MKTX,2025-02-12,192.0399932861328,192.16000366210938,191.97999572753906,192.16000366210938,10325
MKTX,2025-02-12,192.375,192.375,191.9600067138672,192.0,6582
MKTX,2025-02-12,192.24000549316406,192.38499450683594,192.2050018310547,192.38499450683594,3454
MKTX,2025-02-12,192.19000244140625,192.5,192.19000244140625,192.24000549316406,14646
MKTX,2025-02-12,192.2899932861328,192.3000030517578,192.27000427246094,192.3000030517578,4592
MKTX,2025-02-12,192.27999877929688,192.4499969482422,192.27999877929688,192.38999938964844,5216
MKTX,2025-02-12,192.50999450683594,192.50999450683594,192.3800048828125,192.4199981689453,1780
MKTX,2025-02-12,192.6300048828125,192.9499969482422,192.5399932861328,192.6300048828125,6104
MKTX,2025-02-12,192.8300018310547,193.44000244140625,192.8300018310547,192.8300018310547,9712
MKTX,2025-02-12,193.35000610351562,193.35000610351562,193.35000610351562,193.35000610351562,1537
MKTX,2025-02-12,193.52499389648438,193.52499389648438,193.35000610351562,193.35000610351562,3818
MKTX,2025-02-12,193.5,193.6999969482422,193.44000244140625,193.6999969482422,2157
MKTX,2025-02-12,193.4199981689453,193.55999755859375,193.33999633789062,193.55999755859375,1566
MKTX,2025-02-12,193.44000244140625,193.6999969482422,193.43499755859375,193.43499755859375,1218
MKTX,2025-02-12,193.35000610351562,193.35000610351562,193.1199951171875,193.2449951171875,6345
MKTX,2025-02-12,193.25999450683594,193.4499969482422,193.1999969482422,193.36000061035156,1941
MKTX,2025-02-12,193.14999389648438,193.3300018310547,192.99000549316406,193.19749450683594,5906
MKTX,2025-02-12,193.07000732421875,193.2100067138672,193.07000732421875,193.14999389648438,1682
MKTX,2025-02-12,193.0399932861328,193.0399932861328,193.0399932861328,193.0399932861328,475
MKTX,2025-02-12,192.8300018310547,193.0800018310547,192.8300018310547,193.0800018310547,1323
MKTX,2025-02-12,192.50999450683594,192.81500244140625,192.47999572753906,192.57000732421875,9523
MKTX,2025-02-12,192.4550018310547,192.46499633789062,192.4550018310547,192.46499633789062,959
MKTX,2025-02-12,192.5399932861328,192.5399932861328,192.4499969482422,192.4499969482422,2135
MKTX,2025-02-12,192.49000549316406,192.61000061035156,192.27000427246094,192.61000061035156,4335
MKTX,2025-02-12,192.44500732421875,192.5,192.44500732421875,192.4499969482422,3549
MKTX,2025-02-12,192.44000244140625,192.44000244140625,192.44000244140625,192.44000244140625,264
MKTX,2025-02-12,192.4250030517578,192.4250030517578,192.4250030517578,192.4250030517578,1159
MKTX,2025-02-12,192.13999938964844,192.5500030517578,192.09500122070312,192.5500030517578,7190
MKTX,2025-02-12,192.30999755859375,192.30999755859375,192.30999755859375,192.30999755859375,1117
MKTX,2025-02-12,192.16000366210938,192.16000366210938,192.16000366210938,192.16000366210938,575
MKTX,2025-02-12,192.36000061035156,192.36000061035156,192.36000061035156,192.36000061035156,3135
MKTX,2025-02-12,192.27499389648438,192.27499389648438,192.27499389648438,192.27499389648438,1360
MKTX,2025-02-12,191.99000549316406,192.3000030517578,191.99000549316406,192.3000030517578,4730
MKTX,2025-02-12,191.63999938964844,192.25999450683594,191.63999938964844,192.2100067138672,6805
MKTX,2025-02-12,191.63999938964844,191.63999938964844,191.63999938964844,191.63999938964844,1147
MKTX,2025-02-12,191.63999938964844,191.77000427246094,191.63999938964844,191.63999938964844,994
MKTX,2025-02-12,191.19000244140625,191.52999877929688,191.1300048828125,191.3800048828125,31174
MKTX,2025-02-12,191.22000122070312,191.22000122070312,191.21499633789062,191.22000122070312,1288
MKTX,2025-02-12,191.1300048828125,191.1999969482422,191.11000061035156,191.11000061035156,5022
MKTX,2025-02-12,191.10000610351562,191.1300048828125,191.10000610351562,191.1300048828125,613
MKTX,2025-02-12,191.14999389648438,191.1999969482422,191.10000610351562,191.10000610351562,4376
MKTX,2025-02-12,191.35499572753906,191.35499572753906,191.35499572753906,191.35499572753906,382
MKTX,2025-02-12,191.27000427246094,191.27000427246094,191.27000427246094,191.27000427246094,785
MKTX,2025-02-12,191.3800048828125,191.3800048828125,191.3800048828125,191.3800048828125,1045
MKTX,2025-02-12,191.50999450683594,191.52499389648438,191.49000549316406,191.52499389648438,1731
MKTX,2025-02-12,191.6999969482422,191.83999633789062,191.60000610351562,191.66000366210938,9526
MKTX,2025-02-12,191.6750030517578,191.6750030517578,191.6750030517578,191.6750030517578,437
MKTX,2025-02-12,191.61000061035156,191.6750030517578,191.27000427246094,191.6750030517578,14136
MKTX,2025-02-12,191.27000427246094,191.27000427246094,191.27000427246094,191.27000427246094,1139
MKTX,2025-02-12,191.19500732421875,191.19500732421875,191.19500732421875,191.19500732421875,691
MKTX,2025-02-12,191.47999572753906,191.47999572753906,191.47999572753906,191.47999572753906,1594
MKTX,2025-02-12,191.36000061035156,191.36000061035156,191.36000061035156,191.36000061035156,1774
MKTX,2025-02-12,191.46359252929688,191.46359252929688,191.34500122070312,191.34500122070312,783
