,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
1794,ROKU,2017-12-22,52.5,53.685001373291016,51.31999969482422,51.619998931884766,5314300,0.0,0.0
1795,ROKU,2017-12-21,52.400001525878906,55.09999847412109,52.29999923706055,53.84999847412109,6649900,0.0,0.0
1796,ROKU,2017-12-20,56.58000183105469,56.73699951171875,52.43000030517578,52.88999938964844,6668400,0.0,0.0
1797,ROKU,2017-12-19,57.709999084472656,58.79999923706055,53.91999816894531,56.58000183105469,11370600,0.0,0.0
1798,ROKU,2017-12-18,54.54999923706055,57.25,53.0099983215332,56.09999847412109,14266700,0.0,0.0
1799,ROKU,2017-12-15,47.47999954223633,53.16999816894531,46.7599983215332,52.310001373291016,16826600,0.0,0.0
1800,ROKU,2017-12-14,47.4900016784668,48.52000045776367,45.630001068115234,46.150001525878906,6940500,0.0,0.0
1801,ROKU,2017-12-13,47.790000915527344,48.65999984741211,44.25,45.459999084472656,6715000,0.0,0.0
1802,ROKU,2017-12-12,48.060001373291016,48.70000076293945,46.5,46.95000076293945,6346600,0.0,0.0
1803,ROKU,2017-12-11,45.0,48.20000076293945,44.43000030517578,47.97999954223633,10302900,0.0,0.0
1804,ROKU,2017-12-08,43.150001525878906,44.97999954223633,42.09999847412109,44.790000915527344,8539700,0.0,0.0
1805,ROKU,2017-12-07,43.02000045776367,45.43999862670898,42.06999969482422,42.52000045776367,10258200,0.0,0.0
1806,ROKU,2017-12-06,38.5,44.54999923706055,37.810001373291016,44.2599983215332,11888700,0.0,0.0
1807,ROKU,2017-12-05,41.15999984741211,42.45000076293945,39.209999084472656,39.45000076293945,5020000,0.0,0.0
1808,ROKU,2017-12-04,44.5,45.29999923706055,41.31999969482422,41.72999954223633,5744200,0.0,0.0
1809,ROKU,2017-12-01,43.7400016784668,44.75,42.310001373291016,43.54999923706055,4777300,0.0,0.0
1810,ROKU,2017-11-30,45.5,45.84999847412109,43.40999984741211,43.900001525878906,6735400,0.0,0.0
1811,ROKU,2017-11-29,44.5099983215332,47.5,42.310001373291016,44.869998931884766,15760800,0.0,0.0
1812,ROKU,2017-11-28,49.400001525878906,51.79999923706055,44.65999984741211,46.43000030517578,38951800,0.0,0.0
1813,ROKU,2017-11-27,40.86000061035156,47.75,40.59999847412109,46.52000045776367,19425300,0.0,0.0
1814,ROKU,2017-11-24,41.18999862670898,41.2599983215332,39.15999984741211,39.470001220703125,4689900,0.0,0.0
1815,ROKU,2017-11-22,37.0,41.09000015258789,35.0260009765625,40.59999847412109,11770900,0.0,0.0
1816,ROKU,2017-11-21,39.0,39.41999816894531,37.18999862670898,37.2599983215332,5433500,0.0,0.0
