symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
MU,2025-02-10,93.21499633789062,96.26000213623047,93.16999816894531,95.66999816894531,7517392,0.0,0.0
MU,2025-02-07,95.58999633789062,95.93000030517578,91.58999633789062,92.30000305175781,15572100,0.0,0.0
MU,2025-02-06,94.87999725341797,96.61000061035156,93.58000183105469,94.54000091552734,16141100,0.0,0.0
MU,2025-02-05,90.38999938964844,93.6500015258789,90.22000122070312,93.5999984741211,15660000,0.0,0.0
MU,2025-02-04,89.05000305175781,91.44999694824219,88.80000305175781,90.66000366210938,12827500,0.0,0.0
MU,2025-02-03,88.6500015258789,91.4000015258789,88.0199966430664,89.91999816894531,18607900,0.0,0.0
MU,2025-01-31,91.6500015258789,94.2699966430664,91.13999938964844,91.23999786376953,20540200,0.0,0.0
MU,2025-01-30,90.66000366210938,93.16000366210938,90.30000305175781,92.5,22497100,0.0,0.0
MU,2025-01-29,89.87999725341797,90.44999694824219,87.76000213623047,89.01000213623047,25342800,0.0,0.0
MU,2025-01-28,92.61000061035156,93.44999694824219,88.04000091552734,88.25,34793600,0.0,0.0
MU,2025-01-27,94.86000061035156,96.0999984741211,88.36000061035156,91.11000061035156,50696200,0.0,0.0
MU,2025-01-24,105.5,105.72000122070312,102.72000122070312,103.19000244140625,19743800,0.0,0.0
MU,2025-01-23,104.79000091552734,106.18000030517578,103.3499984741211,104.83999633789062,22677600,0.0,0.0
MU,2025-01-22,109.16999816894531,110.66999816894531,107.76000213623047,109.2300033569336,20004300,0.0,0.0
MU,2025-01-21,105.43000030517578,110.23999786376953,105.2300033569336,109.37999725341797,23533600,0.0,0.0
MU,2025-01-17,104.63999938964844,105.87999725341797,102.5,105.75,18908900,0.0,0.0
MU,2025-01-16,104.31999969482422,104.80000305175781,101.87000274658203,102.5999984741211,16243800,0.0,0.0
MU,2025-01-15,99.44000244140625,103.93000030517578,99.3499984741211,103.19000244140625,27568100,0.0,0.0
MU,2025-01-14,97.05000305175781,97.41000366210938,95.37999725341797,97.36000061035156,18613400,0.0,0.0
MU,2025-01-13,95.83999633789062,96.0,92.87999725341797,95.05999755859375,22699100,0.0,0.0
MU,2025-01-10,98.12000274658203,100.77999877929688,96.87000274658203,99.33999633789062,20512600,0.0,0.0
MU,2025-01-08,102.81999969482422,103.4800033569336,98.30000305175781,99.41000366210938,33516900,0.0,0.0
MU,2025-01-07,103.41000366210938,106.73999786376953,101.16000366210938,101.91000366210938,53570000,0.0,0.0
MU,2025-01-06,95.56999969482422,101.5199966430664,95.4800033569336,99.26000213623047,42903300,0.0,0.0
MU,2025-01-03,87.94999694824219,90.19999694824219,87.51000213623047,89.87000274658203,17484600,0.0,0.0
MU,2025-01-02,84.9800033569336,87.6500015258789,84.73999786376953,87.33000183105469,18860000,0.0,0.0
MU,2024-12-31,85.44000244140625,86.4000015258789,84.08999633789062,84.16000366210938,18691500,0.0,0.0
MU,2024-12-30,86.98999786376953,87.05000305175781,84.58000183105469,85.30999755859375,22022900,0.115,0.0
MU,2024-12-27,88.88452205582018,89.37388414491599,87.46636634158598,88.51499938964844,19422600,0.0,0.0
MU,2024-12-26,88.38516614488867,90.51239960400171,87.98568364406364,89.70345306396484,14468200,0.0,0.0
MU,2024-12-24,89.46376783733298,89.58360725557638,88.11552104562936,89.16415405273438,13021300,0.0,0.0
MU,2024-12-23,89.88321975411105,90.98179091609565,88.28529737127029,89.60358428955078,26041500,0.0,0.0
MU,2024-12-20,85.29917941863982,90.13289559133266,83.43160310492034,90.00306701660156,49578400,0.0,0.0
MU,2024-12-19,89.96312334709405,90.88192782166716,84.5002194336394,86.97699737548828,91396800,0.0,0.0
MU,2024-12-18,110.10694940536617,111.89462777490384,102.59671004113365,103.76519012451172,63024300,0.0,0.0
MU,2024-12-17,109.60759288805535,110.34663056085792,107.54027914018572,108.4590835571289,35811500,0.0,0.0
MU,2024-12-16,105.4729666990651,110.98580088851996,104.40435537884944,108.1195297241211,42741200,0.0,0.0
MU,2024-12-13,100.63924574827003,103.06609308406165,99.54067454208142,102.36700439453125,23926000,0.0,0.0
MU,2024-12-12,101.26842931952969,101.84767856557994,97.63315303386152,98.1125259399414,19334900,0.0,0.0
MU,2024-12-11,99.37089820985067,102.52680175005395,98.17245826416317,101.92757415771484,15248400,0.0,0.0
MU,2024-12-10,104.82380913068802,104.86375814336776,97.14378478652104,97.97270965576172,23548500,0.0,0.0
MU,2024-12-09,100.51940200871651,104.36440487494716,100.23976654491719,102.68658447265625,14141900,0.0,0.0
MU,2024-12-06,100.74910217673094,102.05740759039121,99.90020660326888,101.03872680664062,12381000,0.0,0.0
MU,2024-12-05,103.74520941987154,104.11473207529131,100.47945570879278,100.73912048339844,13448900,0.0,0.0
MU,2024-12-04,100.6392461005379,103.27582767191274,99.67051109008212,103.06609344482422,16306200,0.0,0.0
MU,2024-12-03,100.9887947585631,103.54547059919925,99.50072261802548,99.71044921875,23479700,0.0,0.0
MU,2024-12-02,97.47336245294225,99.9601295438927,97.40345358273868,98.42213439941406,16525600,0.0,0.0
MU,2024-11-29,97.1138286358943,98.07258211829054,95.97530839933029,97.82290649414062,13729400,0.0,0.0
MU,2024-11-27,100.8090286539887,100.90889737599393,96.5146050323079,98.07257843017578,17046400,0.0,0.0
MU,2024-11-26,103.86505774881905,104.58412475235319,100.17984316545422,101.66791534423828,19275700,0.0,0.0
MU,2024-11-25,103.71524921759004,106.26194354502985,103.67530020474645,104.34443664550781,22837900,0.0,0.0
MU,2024-11-22,102.2271852068645,103.57543201440706,101.51810736911241,102.50682067871094,12063700,0.0,0.0
MU,2024-11-21,99.97011853511958,103.1559819422719,97.93276452467227,102.62667083740234,18915200,0.0,0.0
MU,2024-11-20,97.85286962923561,98.4021514063053,96.4047465016991,98.24236297607422,10490600,0.0,0.0
MU,2024-11-19,96.87413903889929,98.05260825157498,96.38477696484183,97.60319519042969,14160300,0.0,0.0
MU,2024-11-18,96.42472283714497,97.94274718088839,95.40604208980182,97.38347625732422,14251200,0.0,0.0
MU,2024-11-15,97.42342535721275,98.07257584286872,95.51590005340742,96.2149887084961,18518300,0.0,0.0
MU,2024-11-14,101.15857042286962,102.15727285656031,98.43210942631627,99.05130767822266,18459700,0.0,0.0
MU,2024-11-13,102.66661994116545,103.20591258544938,99.69048314167858,99.79035186767578,18416200,0.0,0.0
