,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
975,JD,2021-03-29,75.90018058223963,77.14260986410744,74.732485496359,76.37660217285156,8989000,0.0,0.0
976,JD,2021-03-26,74.3027773004124,77.98335462750846,73.81701213562492,76.66619110107422,19789600,0.0,0.0
977,JD,2021-03-25,71.46294349430538,75.00806427480644,71.0986231760667,73.52742767333984,14599200,0.0,0.0
978,JD,2021-03-24,76.69422356579334,77.0678874759344,73.56946989689624,73.86373138427734,17406100,0.0,0.0
979,JD,2021-03-23,77.9740159549283,78.89882855940883,77.64706272375297,78.01138305664062,8862500,0.0,0.0
980,JD,2021-03-22,79.68351736094404,80.22532247681481,78.17952548525518,79.375244140625,7398800,0.0,0.0
981,JD,2021-03-19,78.26360797182161,79.66484231973548,77.56299079786469,79.39393615722656,13364500,0.0,0.0
982,JD,2021-03-18,78.31964768926768,79.64615483025656,77.42660034533668,78.37570190429688,10261100,0.0,0.0
983,JD,2021-03-17,78.03940161936455,80.56162024404459,77.58913626857756,79.74890899658203,11941600,0.0,0.0
984,JD,2021-03-16,79.52471252273408,80.9913374307557,79.02961089086726,80.11323547363281,10145200,0.0,0.0
985,JD,2021-03-15,78.08610277090891,79.62746171775137,76.99314187529242,79.52470397949219,12745700,0.0,0.0
986,JD,2021-03-12,80.35610518261932,80.51491713735278,77.7965194451911,78.48779296875,24764000,0.0,0.0
987,JD,2021-03-11,87.99563904095693,88.1843418328634,82.70084267611254,84.0833969116211,24719800,0.0,0.0
988,JD,2021-03-10,84.7372987422662,85.5864505689555,82.90635364655671,83.44816589355469,9256300,0.0,0.0
989,JD,2021-03-09,81.60787747998356,84.11141611348934,81.11744410199141,83.63499450683594,11581500,0.0,0.0
990,JD,2021-03-08,81.27157837835325,82.37388282994606,79.60878170818084,79.73956298828125,13504200,0.0,0.0
991,JD,2021-03-05,86.29733837229521,86.50285385562279,80.23466724935935,84.65322875976562,16834200,0.0,0.0
992,JD,2021-03-04,86.63363896730942,87.70325174541323,83.37343601398793,84.79335021972656,17791000,0.0,0.0
993,JD,2021-03-03,90.41696921412134,91.36046886484915,86.8017825637807,87.45569610595703,11139700,0.0,0.0
994,JD,2021-03-02,91.51927803075765,92.20120802072884,89.9452272180125,90.03396606445312,8151700,0.0,0.0
