,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
975,EXC,2021-03-29,27.042741770205318,27.49918614049594,27.042741770205318,27.355375289916992,6158005,0.0,0.0
976,EXC,2021-03-26,27.1928090645136,27.29285133395291,26.898933957521574,27.217819213867188,5602532,0.0,0.0
977,EXC,2021-03-25,27.0740063691951,27.249080745930332,26.77387958280248,27.117774963378903,5877044,0.0,0.0
978,EXC,2021-03-24,26.692590970244943,27.161540377600915,26.655075753347305,26.84265518188477,6212542,0.0,0.0
979,EXC,2021-03-23,26.81139166642411,26.97396095037103,26.59254872111569,26.761369705200195,6781194,0.0,0.0
980,EXC,2021-03-22,26.730105600307883,26.880169808653186,26.567537991962507,26.75511741638184,7443218,0.0,0.0
981,EXC,2021-03-19,26.7926341361232,27.03648890637619,26.37996004805025,26.86766624450684,11841572,0.0,0.0
982,EXC,2021-03-18,26.71134998223287,27.06775040241897,26.58629591253449,26.69884490966797,8114355,0.0,0.0
983,EXC,2021-03-17,27.19280482349436,27.19280482349436,26.730107100466054,26.86766624450684,7675389,0.0,0.0
984,EXC,2021-03-16,26.94895146917654,27.211563026304887,26.792635543845314,27.111520767211918,7854845,0.0,0.0
985,EXC,2021-03-15,26.80514061722884,27.13027921329959,26.667583137985297,27.111520767211918,7007336,0.0,0.0
986,EXC,2021-03-12,26.486255067791497,26.680087882911813,26.286170552068786,26.63006591796875,6687260,0.0,0.0
987,EXC,2021-03-11,26.129850421987484,26.698842030491477,26.067323393881143,26.2799129486084,8443685,0.0,0.0
988,EXC,2021-03-10,26.06107123377061,26.311177685798253,25.80471308185641,26.173620223999023,10598279,0.0,0.0
989,EXC,2021-03-09,25.64839993897515,26.079832486576475,25.348271495404877,25.96728515625,10012523,0.0,0.0
990,EXC,2021-03-08,24.754269969966334,25.742189153319718,24.666732784807813,25.442062377929688,12526730,0.0,0.0
991,EXC,2021-03-05,24.716751355935155,24.87306894141623,24.466644891190096,24.78553009033203,10990839,0.273181,0.0
992,EXC,2021-03-04,24.60876442773964,25.09796869296689,24.35487505285795,24.627342224121094,11423776,0.0,0.0
993,EXC,2021-03-03,24.218637222348047,24.60876095578154,24.05763519616615,24.47871971130371,8686091,0.0,0.0
994,EXC,2021-03-02,24.33010815899144,24.583997558890047,24.317723512157706,24.342491149902344,8090101,0.0,0.0
