,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
2455,BIIB,2015-05-12,393.2000122070313,397.7799987792969,389.0,395.2999877929688,1142500,0.0,0.0
2456,BIIB,2015-05-11,403.2000122070313,404.0,395.0,396.9100036621094,1574400,0.0,0.0
2457,BIIB,2015-05-08,390.8800048828125,399.5,390.0299987792969,398.4299926757813,2037800,0.0,0.0
2458,BIIB,2015-05-07,384.0,388.0700073242188,380.6099853515625,383.2900085449219,1298100,0.0,0.0
2459,BIIB,2015-05-06,387.25,389.989990234375,380.4100036621094,383.55999755859375,1279700,0.0,0.0
2460,BIIB,2015-05-05,385.0,388.4500122070313,381.0,385.7999877929688,1594800,0.0,0.0
2461,BIIB,2015-05-04,389.4500122070313,393.8900146484375,384.75,386.2200012207031,1456400,0.0,0.0
2462,BIIB,2015-05-01,377.5199890136719,388.1400146484375,377.5199890136719,386.2200012207031,2737400,0.0,0.0
2463,BIIB,2015-04-30,380.8900146484375,383.8299865722656,368.8800048828125,373.9299926757813,2685900,0.0,0.0
2464,BIIB,2015-04-29,377.9700012207031,388.4500122070313,376.0,383.7799987792969,3255600,0.0,0.0
2465,BIIB,2015-04-28,388.7999877929688,391.8699951171875,374.3599853515625,374.6799926757813,4923900,0.0,0.0
2466,BIIB,2015-04-27,401.75,403.4500122070313,388.0799865722656,389.2699890136719,3432000,0.0,0.0
2467,BIIB,2015-04-24,410.0,410.8699951171875,395.0,401.7099914550781,6084400,0.0,0.0
2468,BIIB,2015-04-23,423.0,431.8399963378906,421.0,430.2799987792969,1938200,0.0,0.0
2469,BIIB,2015-04-22,423.8800048828125,425.9599914550781,418.5499877929688,423.5700073242188,1298200,0.0,0.0
2470,BIIB,2015-04-21,425.1900024414063,426.1700134277344,420.1700134277344,422.1099853515625,1224600,0.0,0.0
2471,BIIB,2015-04-20,424.6600036621094,424.7699890136719,419.0,422.9200134277344,1183300,0.0,0.0
2472,BIIB,2015-04-17,424.0,426.989990234375,416.8399963378906,419.4400024414063,1837600,0.0,0.0
2473,BIIB,2015-04-16,428.1400146484375,432.8800048828125,428.0,428.6499938964844,1109000,0.0,0.0
2474,BIIB,2015-04-15,430.760009765625,432.739990234375,424.5700073242188,430.9599914550781,2038100,0.0,0.0
2475,BIIB,2015-04-14,423.989990234375,426.4800109863281,417.7099914550781,423.5700073242188,1365100,0.0,0.0
2476,BIIB,2015-04-13,426.7000122070313,432.4700012207031,422.5199890136719,423.3599853515625,1263300,0.0,0.0
2477,BIIB,2015-04-10,426.1600036621094,428.8299865722656,420.5,425.6499938964844,1063000,0.0,0.0
2478,BIIB,2015-04-09,424.6000061035156,431.7799987792969,419.4800109863281,426.6300048828125,1340900,0.0,0.0
2479,BIIB,2015-04-08,419.2999877929688,427.510009765625,418.1000061035156,425.3599853515625,1540100,0.0,0.0
2480,BIIB,2015-04-07,415.5,425.3699951171875,415.1300048828125,418.0899963378906,1571900,0.0,0.0
2481,BIIB,2015-04-06,408.75,420.0899963378906,408.2099914550781,413.4200134277344,1873800,0.0,0.0
2482,BIIB,2015-04-02,415.3999938964844,416.4800109863281,410.6400146484375,412.4400024414063,1700700,0.0,0.0
2483,BIIB,2015-04-01,423.2000122070313,423.4700012207031,407.5499877929688,413.80999755859375,2709200,0.0,0.0
