,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
2455,ADBE,2015-05-12,76.26000213623047,76.9000015258789,75.30000305175781,76.56999969482422,2082600,0.0,0.0
2456,ADBE,2015-05-11,76.31999969482422,77.33999633789062,76.06999969482422,76.79000091552734,2139400,0.0,0.0
2457,ADBE,2015-05-08,75.27999877929688,76.5199966430664,75.05000305175781,76.30999755859375,1585600,0.0,0.0
2458,ADBE,2015-05-07,74.4000015258789,74.83999633789062,74.16999816894531,74.7300033569336,2009500,0.0,0.0
2459,ADBE,2015-05-06,75.08000183105469,75.47000122070312,73.95999908447266,74.4800033569336,1997300,0.0,0.0
2460,ADBE,2015-05-05,75.3499984741211,75.62999725341797,74.75,75.0,2052200,0.0,0.0
2461,ADBE,2015-05-04,76.43000030517578,76.98999786376953,75.81999969482422,75.8499984741211,1655600,0.0,0.0
2462,ADBE,2015-05-01,76.29000091552734,76.66999816894531,75.66000366210938,76.43000030517578,1745400,0.0,0.0
2463,ADBE,2015-04-30,76.4000015258789,77.23999786376953,75.30999755859375,76.05999755859375,2109200,0.0,0.0
2464,ADBE,2015-04-29,75.61000061035156,77.26000213623047,75.47000122070312,76.6500015258789,2423900,0.0,0.0
2465,ADBE,2015-04-28,76.33999633789062,77.08999633789062,75.87000274658203,76.0199966430664,1698200,0.0,0.0
2466,ADBE,2015-04-27,76.83999633789062,77.29000091552734,76.36000061035156,76.55000305175781,1653200,0.0,0.0
2467,ADBE,2015-04-24,76.41000366210938,77.20999908447266,75.83999633789062,76.54000091552734,1831100,0.0,0.0
2468,ADBE,2015-04-23,75.08000183105469,76.80000305175781,75.0,76.5199966430664,1714100,0.0,0.0
2469,ADBE,2015-04-22,74.68000030517578,75.5199966430664,74.62999725341797,75.5,1523800,0.0,0.0
2470,ADBE,2015-04-21,74.30999755859375,74.87999725341797,74.20999908447266,74.62000274658203,1894600,0.0,0.0
2471,ADBE,2015-04-20,73.41999816894531,74.30000305175781,73.41999816894531,73.91999816894531,1688300,0.0,0.0
2472,ADBE,2015-04-17,74.37999725341797,74.55000305175781,72.77999877929688,73.1500015258789,3856500,0.0,0.0
2473,ADBE,2015-04-16,75.41000366210938,75.69000244140625,75.0999984741211,75.1500015258789,2069800,0.0,0.0
2474,ADBE,2015-04-15,76.08999633789062,76.5,75.9000015258789,76.02999877929688,1355500,0.0,0.0
2475,ADBE,2015-04-14,76.0199966430664,76.5999984741211,75.58999633789062,75.94999694824219,1924800,0.0,0.0
2476,ADBE,2015-04-13,76.44000244140625,77.0,75.88999938964844,76.0199966430664,1230000,0.0,0.0
2477,ADBE,2015-04-10,76.30000305175781,76.62999725341797,76.0,76.52999877929688,1801200,0.0,0.0
2478,ADBE,2015-04-09,75.62000274658203,76.3499984741211,75.20999908447266,76.33000183105469,1556200,0.0,0.0
2479,ADBE,2015-04-08,75.68000030517578,76.3499984741211,75.12000274658203,75.44000244140625,1938500,0.0,0.0
2480,ADBE,2015-04-07,76.06999969482422,76.68000030517578,75.62000274658203,75.6500015258789,2601300,0.0,0.0
2481,ADBE,2015-04-06,75.12999725341797,76.6500015258789,74.75,76.2300033569336,2556500,0.0,0.0
2482,ADBE,2015-04-02,75.16999816894531,76.16999816894531,74.61000061035156,75.68000030517578,2158400,0.0,0.0
2483,ADBE,2015-04-01,73.61000061035156,75.0999984741211,73.02999877929688,75.06999969482422,3976000,0.0,0.0
2484,ADBE,2015-03-31,73.11000061035156,74.5999984741211,72.94000244140625,73.94000244140625,2556000,0.0,0.0
