Close/Last,10to50SMA,10to50EMA,MACDSIG,MACDSIGchanged,normMACDSIGindicator,RSIindicator,RSIdifIndicator,ATRindicator,BBWClsPctDifIndicator,normOBVSMAindicator,buyingPressureIndicator,isPeakIndicator
21.331018447875977,-1,-1,-1,,0,0,0,1,0,-1,-1,0
21.3398551940918,-1,1,1,2.0,0,0,0,1,0,1,1,0
21.31332397460937,-1,-1,-1,-2.0,0,0,0,1,0,1,1,0
22.04735565185547,-1,1,1,2.0,0,0,0,1,0,1,1,0
22.224225997924805,-1,1,1,0.0,0,0,0,1,0,1,1,0
22.0296630859375,-1,1,1,0.0,0,0,0,1,0,1,1,0
22.427631378173828,-1,1,1,0.0,0,0,0,1,0,1,1,0
22.19769859313965,-1,1,1,0.0,0,0,0,1,0,1,1,0
22.0296630859375,-1,1,1,0.0,0,0,0,1,0,1,1,0
22.153474807739254,-1,1,1,0.0,0,0,0,1,0,1,1,0
22.666410446166992,-1,1,1,0.0,0,0,0,1,0,1,1,0
21.658227920532227,-1,1,1,0.0,0,0,0,1,0,1,1,0
21.463672637939453,-1,1,-1,-2.0,0,0,0,1,0,-1,1,0
21.38406753540039,-1,1,-1,0.0,0,0,0,1,0,-1,1,0
21.14529228210449,-1,1,-1,0.0,0,0,0,0,0,-1,-1,0
21.30448341369629,-1,1,-1,0.0,0,0,0,0,0,-1,1,0
20.79154586791992,-1,-1,-1,0.0,0,0,0,0,0,-1,-1,0
20.7473258972168,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
21.021484375,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
21.437135696411133,-1,-1,-1,0.0,0,0,1,0,0,-1,1,0
21.728975296020508,-1,-1,-1,0.0,0,0,0,0,0,1,1,0
21.410606384277344,-1,-1,-1,0.0,0,0,0,0,0,-1,1,0
21.55210876464844,-1,-1,-1,0.0,0,0,1,0,0,1,1,0
21.295637130737305,-1,-1,-1,0.0,0,0,0,0,0,1,1,0
21.331018447875977,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
21.198352813720703,-1,-1,-1,0.0,0,0,1,0,0,1,1,0
21.136449813842773,-1,-1,-1,0.0,0,0,0,0,0,-1,1,0
20.0132999420166,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
19.80990219116211,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
20.19017601013184,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
20.137115478515625,-1,-1,-1,0.0,0,0,1,0,1,-1,-1,0
19.951393127441406,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
19.80105400085449,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
19.69493293762207,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
19.597640991210938,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
19.44729995727539,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
19.792205810546875,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1,0
19.907176971435547,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1,0
19.89833068847656,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
19.74799919128418,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
19.63302421569824,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
19.94255256652832,-1,-1,1,2.0,0,0,1,0,0,-1,-1,0
19.350021362304688,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
19.00511360168457,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
19.243898391723636,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
19.712615966796875,-1,-1,1,2.0,0,0,1,0,0,-1,-1,0
19.730300903320312,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
19.606489181518555,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
19.27927017211914,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
17.66087532043457,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
17.722782135009766,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.696252822875977,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.50168800354004,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.669723510742188,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
17.581279754638672,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.121410369873047,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.200998306274414,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
17.298288345336914,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
17.41325569152832,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.61665916442871,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
17.59012222290039,-1,-1,1,2.0,0,-1,0,0,0,-1,-1,0
17.625505447387695,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
17.563596725463867,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
17.864286422729492,-1,-1,1,0.0,0,1,1,0,0,-1,-1,0
17.855440139770508,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
17.76656150817871,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
17.695457458496094,-1,-1,1,0.0,0,1,1,0,0,-1,-1,0
17.908761978149414,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
17.899871826171875,-1,-1,1,0.0,0,1,0,0,2,-1,-1,0
17.76656150817871,-1,-1,1,0.0,0,2,1,0,0,-1,-1,0
18.07763290405273,-1,-1,1,0.0,0,2,1,0,2,-1,-1,0
18.095409393310547,-1,-1,1,0.0,0,2,0,0,2,-1,-1,0
17.890981674194336,-1,-1,1,0.0,0,2,0,0,0,-1,-1,0
18.050968170166016,-1,-1,1,0.0,0,2,0,0,2,-1,-1,0
18.11318016052246,-1,-1,1,0.0,0,2,0,0,2,-1,-1,0
18.095409393310547,-1,-1,1,0.0,0,2,0,0,2,-1,-1,0
17.828773498535156,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
17.908761978149414,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
17.659912109375,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
17.695457458496094,-1,-1,1,0.0,0,0,1,0,0,-1,-1,0
17.810997009277344,-1,-1,1,0.0,0,1,1,0,0,-1,-1,0
17.57992172241211,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
17.437719345092773,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
17.517704010009766,-1,-1,-1,-2.0,0,0,1,0,1,-1,-1,0
17.61547088623047,-1,-1,1,2.0,0,-1,0,0,1,-1,-1,0
17.366615295410156,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
17.633241653442383,-1,-1,1,2.0,0,0,1,0,0,-1,-1,0
17.526596069335938,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
17.65102195739746,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
17.73989486694336,-1,-1,1,0.0,0,0,0,0,0,1,-1,0
17.86432647705078,-1,-1,1,0.0,0,1,1,0,0,1,-1,0
17.828773498535156,-1,-1,1,0.0,0,0,0,0,0,1,-1,0
17.57992172241211,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
17.073322296142578,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
17.082204818725586,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
17.339946746826172,-1,-1,-1,0.0,0,0,1,0,1,1,-1,0
17.428831100463867,-1,-1,-1,0.0,0,0,1,0,0,1,-1,0
17.126646041870117,-1,-1,-1,0.0,0,0,0,0,1,1,-1,0
17.03776741027832,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
16.48672866821289,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
16.460065841674805,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
16.68225860595703,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
17.16219711303711,-1,-1,-1,0.0,0,0,1,0,0,-1,-1,0
16.78891372680664,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
16.50450897216797,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.882366180419922,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.793490409851074,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.793490409851074,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
15.846813201904297,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.544626235961914,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.749051094055176,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.43797779083252,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.446866035461426,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.660173416137695,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
15.597956657409668,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.615730285644531,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
15.42909336090088,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.251335144042969,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
14.95804214477539,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.135796546936035,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
14.975815773010254,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
15.09135913848877,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
15.64239501953125,-1,-1,1,2.0,0,0,1,0,0,-1,-1,0
15.411312103271484,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
15.375761985778809,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
15.153572082519531,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
14.789176940917969,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
15.135796546936035,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
14.778189659118652,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
14.697724342346191,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
14.286476135253906,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
13.839463233947754,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
