symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
VRSK,2025-02-10,291.55499267578125,294.6600036621094,290.1099853515625,293.489990234375,84825,0.0,0.0
VRSK,2025-02-07,294.95001220703125,296.2300109863281,293.57000732421875,293.7300109863281,632200,0.0,0.0
VRSK,2025-02-06,291.9800109863281,294.989990234375,290.1700134277344,294.95001220703125,581500,0.0,0.0
VRSK,2025-02-05,290.69000244140625,292.57000732421875,288.5199890136719,291.6400146484375,495200,0.0,0.0
VRSK,2025-02-04,290.94000244140625,293.5299987792969,288.67999267578125,289.20001220703125,704000,0.0,0.0
VRSK,2025-02-03,287.489990234375,292.6700134277344,284.19000244140625,290.94000244140625,763400,0.0,0.0
VRSK,2025-01-31,287.6400146484375,289.8599853515625,286.5,287.44000244140625,651400,0.0,0.0
VRSK,2025-01-30,284.0799865722656,288.3999938964844,284.0799865722656,288.0799865722656,652200,0.0,0.0
VRSK,2025-01-29,283.1600036621094,284.6700134277344,281.3299865722656,282.5899963378906,600600,0.0,0.0
VRSK,2025-01-28,284.57000732421875,285.7300109863281,276.6099853515625,281.8500061035156,633300,0.0,0.0
VRSK,2025-01-27,278.92999267578125,286.45001220703125,278.6700134277344,285.4599914550781,753800,0.0,0.0
VRSK,2025-01-24,277.42999267578125,279.9700012207031,276.5199890136719,278.92999267578125,404500,0.0,0.0
VRSK,2025-01-23,279.3500061035156,279.8699951171875,274.82000732421875,277.9800109863281,498500,0.0,0.0
VRSK,2025-01-22,281.04998779296875,282.1300048828125,279.1499938964844,279.3500061035156,547900,0.0,0.0
VRSK,2025-01-21,278.79998779296875,280.760009765625,278.3599853515625,280.05999755859375,684300,0.0,0.0
VRSK,2025-01-17,282.05999755859375,282.05999755859375,277.7699890136719,278.54998779296875,670700,0.0,0.0
VRSK,2025-01-16,273.989990234375,279.1499938964844,273.3800048828125,278.4700012207031,666900,0.0,0.0
VRSK,2025-01-15,275.5,276.5,272.3900146484375,273.80999755859375,855700,0.0,0.0
VRSK,2025-01-14,275.1199951171875,276.29998779296875,271.6000061035156,273.489990234375,623500,0.0,0.0
VRSK,2025-01-13,267.3999938964844,275.7099914550781,266.19000244140625,275.4700012207031,876000,0.0,0.0
VRSK,2025-01-10,278.55999755859375,280.3299865722656,268.4100036621094,268.6300048828125,1139600,0.0,0.0
VRSK,2025-01-08,274.7099914550781,280.6199951171875,273.32000732421875,280.4200134277344,1101200,0.0,0.0
VRSK,2025-01-07,272.80999755859375,274.0,271.25,273.5199890136719,713700,0.0,0.0
VRSK,2025-01-06,274.010009765625,275.489990234375,272.1400146484375,273.0,860700,0.0,0.0
VRSK,2025-01-03,273.5,277.7699890136719,272.8599853515625,276.2799987792969,791100,0.0,0.0
VRSK,2025-01-02,275.9800109863281,277.8299865722656,273.3900146484375,273.3900146484375,1013500,0.0,0.0
VRSK,2024-12-31,276.45001220703125,277.7900085449219,273.6199951171875,275.42999267578125,576000,0.0,0.0
VRSK,2024-12-30,276.79998779296875,278.4100036621094,273.29998779296875,275.739990234375,699900,0.0,0.0
VRSK,2024-12-27,276.5400085449219,278.79998779296875,275.2200012207031,277.29998779296875,480100,0.0,0.0
VRSK,2024-12-26,277.260009765625,279.4599914550781,276.0799865722656,278.3800048828125,319700,0.0,0.0
VRSK,2024-12-24,276.17999267578125,279.0199890136719,275.04998779296875,278.54998779296875,249800,0.0,0.0
VRSK,2024-12-23,277.0,277.19000244140625,274.1700134277344,276.7099914550781,501100,0.0,0.0
VRSK,2024-12-20,274.3500061035156,279.6099853515625,273.239990234375,276.8599853515625,1713900,0.0,0.0
VRSK,2024-12-19,273.8500061035156,277.75,273.8500061035156,275.5799865722656,908000,0.0,0.0
VRSK,2024-12-18,279.9599914550781,280.3900146484375,275.489990234375,275.55999755859375,805200,0.0,0.0
VRSK,2024-12-17,281.3599853515625,282.5199890136719,278.79998779296875,280.2200012207031,1343800,0.0,0.0
VRSK,2024-12-16,283.75,284.70001220703125,280.94000244140625,281.3599853515625,808600,0.0,0.0
VRSK,2024-12-13,283.4100036621094,284.2200012207031,281.80999755859375,283.3500061035156,530300,0.39,0.0
VRSK,2024-12-12,284.6303876205807,287.20687801653924,283.5019578473182,284.9100036621094,423400,0.0,0.0
VRSK,2024-12-11,288.20549435556205,289.19413128858724,283.6217724717257,284.63037109375,557500,0.0,0.0
VRSK,2024-12-10,284.8700745856311,287.59632331705717,281.8941371149748,286.2881164550781,699900,0.0,0.0
VRSK,2024-12-09,284.5205383300781,285.8587029242183,280.9953649768069,284.5205383300781,878000,0.0,0.0
VRSK,2024-12-06,288.6948264231548,290.522341981619,285.2295685007459,286.6676025390625,930500,0.0,0.0
VRSK,2024-12-05,290.85185954941943,291.22134888112134,286.19822613952545,288.50506591796875,700300,0.0,0.0
VRSK,2024-12-04,288.6948078922238,292.6194282351098,287.77608260640915,291.291259765625,628700,0.0,0.0
VRSK,2024-12-03,291.9403880427061,291.9803418987499,284.6903022018324,288.6548767089844,953800,0.0,0.0
VRSK,2024-12-02,294.76652101103934,294.99618710037777,290.0629375587679,292.2998962402344,468000,0.0,0.0
VRSK,2024-11-29,293.03886387025307,295.76514287492506,292.42968190546117,293.80780029296875,363200,0.0,0.0
VRSK,2024-11-27,295.17594337202735,296.1745764215618,292.92901901057473,294.1573486328125,482500,0.0,0.0
VRSK,2024-11-26,292.1700637926923,295.69523705965804,291.12148085836577,294.3470764160156,531500,0.0,0.0
VRSK,2024-11-25,291.72066588033897,292.78921050013713,289.52369157491916,291.0915222167969,709300,0.0,0.0
VRSK,2024-11-22,287.3067238214427,290.9916819978457,286.4978335364625,290.33258056640625,649700,0.0,0.0
VRSK,2024-11-21,285.5391239822727,287.3866011119584,282.91271433815075,287.1669006347656,518100,0.0,0.0
VRSK,2024-11-20,281.2550252816467,284.4606288212532,278.85828159415496,283.8115234375,507700,0.0,0.0
VRSK,2024-11-19,279.9767558006132,283.1224743846544,278.85829162667096,281.2550354003906,1028500,0.0,0.0
VRSK,2024-11-18,280.32627326606365,282.0938732586092,279.24776298785343,279.97674560546875,800000,0.0,0.0
VRSK,2024-11-15,286.09836197401313,286.09836197401313,279.7570667258774,280.4161376953125,522100,0.0,0.0
VRSK,2024-11-14,289.06429551709755,290.01300904388813,284.9698941804193,285.7388610839844,439200,0.0,0.0
VRSK,2024-11-13,287.70617370973486,291.0216425875663,286.27813583238003,289.6435241699219,514000,0.0,0.0
VRSK,2024-11-12,286.028478715085,289.0043855655757,284.43065981183685,287.52642822265625,925300,0.0,0.0
VRSK,2024-11-11,284.9100040123136,287.9958070317957,284.40072186781987,284.62042236328125,692900,0.0,0.0
VRSK,2024-11-08,281.94405217053566,286.8173862714459,281.0253268421841,284.5904541015625,557000,0.0,0.0
VRSK,2024-11-07,278.498791381651,280.91546630937114,276.58140250579646,279.956787109375,410300,0.0,0.0
VRSK,2024-11-06,283.172380629087,283.172380629087,276.06211830449786,278.7484436035156,841500,0.0,0.0
VRSK,2024-11-05,276.88099367795246,280.8056140302969,275.87236460170345,279.29766845703125,384400,0.0,0.0
VRSK,2024-11-04,275.5128654911161,278.0793290695299,272.9064175846902,276.8410339355469,475100,0.0,0.0
VRSK,2024-11-01,273.0162848029096,275.7125755611448,270.64949904256116,275.1034240722656,1047100,0.0,0.0
VRSK,2024-10-31,275.25321156796525,278.1492410981109,273.0562068342769,274.3444519042969,1204800,0.0,0.0
VRSK,2024-10-30,279.6172564539423,279.6172564539423,269.59097201070944,275.25323486328125,993900,0.0,0.0
VRSK,2024-10-29,262.2809827041201,265.3567588990409,260.7730371393474,263.2895812988281,909600,0.0,0.0
VRSK,2024-10-28,265.88605208677274,267.7534910318639,261.3422838564799,262.50067138671875,645700,0.0,0.0
VRSK,2024-10-25,266.5551551215307,268.4225941049824,263.99862639895053,264.2882385253906,532400,0.0,0.0
VRSK,2024-10-24,266.2255686750388,267.6536065554568,264.40804929494647,264.6077880859375,321400,0.0,0.0
VRSK,2024-10-23,265.37674173453865,267.20425731543764,265.37674173453865,266.2255859375,487700,0.0,0.0
VRSK,2024-10-22,266.4053262360148,267.8933101954929,264.79754166322977,267.2242126464844,378800,0.0,0.0
VRSK,2024-10-21,267.23419033647224,269.4910801374964,266.3453923598728,267.7235107421875,432700,0.0,0.0
VRSK,2024-10-18,266.92464540005494,268.62230335634774,265.99589347082014,267.2541809082031,439200,0.0,0.0
VRSK,2024-10-17,270.41984025437336,271.4783888027678,266.2355655207561,266.9046325683594,486500,0.0,0.0
VRSK,2024-10-16,269.20151174280795,270.9590851424345,267.77347383190465,270.2301025390625,597600,0.0,0.0
VRSK,2024-10-15,270.95908094073167,273.0362546660728,268.54240612527195,269.2015075683594,500700,0.0,0.0
VRSK,2024-10-14,267.9132554699122,269.2714121742887,266.6549681590114,268.8619689941406,601800,0.0,0.0
VRSK,2024-10-11,269.7107889663571,269.7107889663571,266.6050549447831,267.86334228515625,484800,0.0,0.0
VRSK,2024-10-10,275.5328439656963,275.5827634270331,266.0757879181947,267.91326904296875,666400,0.0,0.0
VRSK,2024-10-09,271.84789403895525,276.8909788243673,271.1588347863768,276.6812744140625,609600,0.0,0.0
VRSK,2024-10-08,266.90462445282503,272.2473169681681,266.90462445282503,271.8478698730469,563000,0.0,0.0
VRSK,2024-10-07,265.21695330357886,267.3640387522439,264.1184813239093,265.57647705078125,567100,0.0,0.0
VRSK,2024-10-04,269.650883609399,270.10028066961013,263.6091658826513,265.3068542480469,761900,0.0,0.0
VRSK,2024-10-03,266.65498333433794,271.2287397234176,265.46660757882563,270.3000183105469,1363500,0.0,0.0
VRSK,2024-10-02,266.2655204900887,267.82338552513903,264.5179127478076,267.59368896484375,557500,0.0,0.0
VRSK,2024-10-01,268.92190517655774,269.71080335109014,266.99452020970494,268.2528076171875,898300,0.0,0.0
VRSK,2024-09-30,263.8887690844487,268.0830398562676,262.46073121496266,267.59368896484375,794800,0.0,0.0
VRSK,2024-09-27,265.69628667293597,266.12569153762814,263.72897849476203,263.8887634277344,752000,0.0,0.0
VRSK,2024-09-26,264.6377426642184,265.8760378210134,263.25962426024444,264.62774658203125,484700,0.0,0.0
VRSK,2024-09-25,264.627765356793,265.80617553165166,264.3181915456307,264.79754638671875,498000,0.0,0.0
VRSK,2024-09-24,264.3780896154637,264.9073638843227,261.3921867096234,264.42803955078125,619000,0.0,0.0
VRSK,2024-09-23,265.5365228502805,266.2056204055548,263.4693451151744,264.9073791503906,506700,0.0,0.0
VRSK,2024-09-20,264.7276382600018,265.6164363253854,263.0599380908233,264.48797607421875,1639900,0.0,0.0
