symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
AEP,2025-02-10,99.80000305175781,100.66999816894531,99.12000274658203,100.05999755859375,636877,0.0,0.0
AEP,2025-02-07,100.13999938964844,100.44000244140625,99.41000366210938,100.3499984741211,2861500,0.0,0.0
AEP,2025-02-06,99.63999938964844,100.66999816894531,98.87000274658203,100.16999816894531,3152600,0.0,0.0
AEP,2025-02-05,98.66999816894531,99.88999938964844,98.4000015258789,99.38999938964844,2280400,0.0,0.0
AEP,2025-02-04,98.5199966430664,99.06999969482422,97.80000305175781,97.87999725341797,2126200,0.0,0.0
AEP,2025-02-03,98.36000061035156,99.69000244140625,97.31999969482422,99.36000061035156,2659300,0.0,0.0
AEP,2025-01-31,97.83999633789062,99.05000305175781,97.5199966430664,98.36000061035156,4912700,0.0,0.0
AEP,2025-01-30,98.55000305175781,99.1500015258789,97.55999755859375,98.02999877929688,3590700,0.0,0.0
AEP,2025-01-29,100.02999877929688,100.7300033569336,97.36000061035156,98.05000305175781,3345800,0.0,0.0
AEP,2025-01-28,102.47000122070312,102.47000122070312,99.75,100.0,3524300,0.0,0.0
AEP,2025-01-27,99.33999633789062,103.05000305175781,98.16000366210938,102.62999725341797,5428200,0.0,0.0
AEP,2025-01-24,97.08000183105469,98.5,97.05000305175781,98.18000030517578,2140300,0.0,0.0
AEP,2025-01-23,98.29000091552734,99.5,97.37999725341797,97.47000122070312,4427900,0.0,0.0
AEP,2025-01-22,97.58000183105469,98.12999725341797,96.8499984741211,97.48999786376953,3503900,0.0,0.0
AEP,2025-01-21,98.0,98.7300033569336,97.5999984741211,97.80999755859375,2439900,0.0,0.0
AEP,2025-01-17,97.63999938964844,97.9800033569336,96.80000305175781,97.25,2728500,0.0,0.0
AEP,2025-01-16,94.87999725341797,96.8499984741211,94.69999694824219,96.81999969482422,2456500,0.0,0.0
AEP,2025-01-15,95.37999725341797,95.61000061035156,94.52999877929688,95.12000274658203,3104700,0.0,0.0
AEP,2025-01-14,93.66999816894531,94.54000091552734,93.43000030517578,94.5,3172300,0.0,0.0
AEP,2025-01-13,95.1500015258789,95.91999816894531,92.76000213623047,94.54000091552734,6013900,0.0,0.0
AEP,2025-01-10,93.1500015258789,94.66999816894531,92.66999816894531,93.51000213623047,7731000,0.0,0.0
AEP,2025-01-08,90.25,92.3499984741211,89.91000366210938,92.26000213623047,2591500,0.0,0.0
AEP,2025-01-07,90.0999984741211,91.91000366210938,90.0999984741211,90.47000122070312,2706000,0.0,0.0
AEP,2025-01-06,92.05000305175781,92.05000305175781,90.01000213623047,90.31999969482422,3457200,0.0,0.0
AEP,2025-01-03,92.4000015258789,93.05999755859375,92.02999877929688,92.05000305175781,1688400,0.0,0.0
AEP,2025-01-02,92.56999969482422,93.2300033569336,91.58999633789062,91.94000244140625,1757200,0.0,0.0
AEP,2024-12-31,92.18000030517578,92.4800033569336,91.5,92.2300033569336,1594500,0.0,0.0
AEP,2024-12-30,92.58999633789062,92.63999938964844,91.2300033569336,92.05999755859375,1661200,0.0,0.0
AEP,2024-12-27,91.62000274658203,92.66000366210938,91.30999755859375,92.51000213623047,1722700,0.0,0.0
AEP,2024-12-26,92.05000305175781,92.55999755859375,91.80000305175781,92.05999755859375,2066500,0.0,0.0
AEP,2024-12-24,92.55000305175781,93.11000061035156,92.25,92.37000274658203,1404400,0.0,0.0
AEP,2024-12-23,92.47000122070312,92.9800033569336,91.58999633789062,92.86000061035156,2282500,0.0,0.0
AEP,2024-12-20,91.83999633789062,93.06999969482422,91.2300033569336,92.75,6781800,0.0,0.0
AEP,2024-12-19,90.55000305175781,92.02999877929688,90.41999816894531,91.23999786376953,3147800,0.0,0.0
AEP,2024-12-18,91.83000183105469,92.25,90.86000061035156,90.91000366210938,3451300,0.0,0.0
AEP,2024-12-17,91.47000122070312,93.04000091552734,91.29000091552734,91.91999816894531,2749300,0.0,0.0
AEP,2024-12-16,92.70999908447266,92.86000061035156,91.69999694824219,91.7699966430664,2410700,0.0,0.0
AEP,2024-12-13,92.55999755859375,93.37999725341797,92.16999816894531,92.70999908447266,1810400,0.0,0.0
AEP,2024-12-12,93.30000305175781,94.19999694824219,92.80000305175781,92.8499984741211,1983900,0.0,0.0
AEP,2024-12-11,95.20999908447266,95.20999908447266,93.23999786376953,93.62999725341797,2925600,0.0,0.0
AEP,2024-12-10,95.58000183105469,95.58000183105469,93.58999633789062,95.0999984741211,2045300,0.0,0.0
AEP,2024-12-09,95.8499984741211,96.86000061035156,95.30000305175781,95.58000183105469,2651100,0.0,0.0
AEP,2024-12-06,97.18000030517578,97.43000030517578,95.66000366210938,95.8499984741211,2677500,0.0,0.0
AEP,2024-12-05,96.3499984741211,97.9800033569336,96.20999908447266,97.44999694824219,2234700,0.0,0.0
AEP,2024-12-04,97.23999786376953,97.33999633789062,95.87999725341797,96.25,2832300,0.0,0.0
AEP,2024-12-03,98.9000015258789,98.9000015258789,97.01000213623047,97.0199966430664,1917500,0.0,0.0
AEP,2024-12-02,99.95999908447266,100.0,97.7300033569336,98.22000122070312,2188300,0.0,0.0
AEP,2024-11-29,99.93000030517578,100.27999877929688,99.30000305175781,99.86000061035156,1260600,0.0,0.0
AEP,2024-11-27,99.5999984741211,100.72000122070312,99.5999984741211,99.88999938964844,1558600,0.0,0.0
AEP,2024-11-26,98.7300033569336,99.47000122070312,98.30999755859375,99.33000183105469,2277600,0.0,0.0
AEP,2024-11-25,97.88999938964844,98.5,97.12000274658203,98.0999984741211,3384300,0.0,0.0
AEP,2024-11-22,98.19000244140625,98.5199966430664,97.54000091552734,97.58999633789062,2048800,0.0,0.0
AEP,2024-11-21,97.11000061035156,98.1500015258789,96.41000366210938,98.08000183105469,2849600,0.0,0.0
AEP,2024-11-20,96.25,96.86000061035156,95.9000015258789,96.80000305175781,2527600,0.0,0.0
AEP,2024-11-19,96.0999984741211,96.76000213623047,95.37999725341797,96.69999694824219,1879700,0.0,0.0
AEP,2024-11-18,96.30999755859375,97.37999725341797,96.0999984741211,96.48999786376953,3399200,0.0,0.0
AEP,2024-11-15,94.12000274658203,96.44000244140625,93.80999755859375,96.30999755859375,5557500,0.0,0.0
AEP,2024-11-14,93.18000030517578,94.58999633789062,92.94999694824219,93.76000213623047,2571100,0.0,0.0
AEP,2024-11-13,93.05000305175781,93.47000122070312,92.51000213623047,93.33000183105469,2561500,0.0,0.0
AEP,2024-11-12,94.31999969482422,94.73999786376953,92.5999984741211,92.95999908447266,3484700,0.0,0.0
AEP,2024-11-11,96.0,96.37000274658203,94.25,94.51000213623047,3411600,0.0,0.0
AEP,2024-11-08,95.87000274658203,97.1500015258789,95.58999633789062,96.4000015258789,2581000,0.93,0.0
AEP,2024-11-07,95.2514481621737,95.97440383581213,94.38984469727386,95.4000015258789,3510000,0.0,0.0
AEP,2024-11-06,98.17297091671,99.03457443435471,95.25145399319189,95.3207778930664,6428200,0.0,0.0
AEP,2024-11-05,97.6777937178126,99.50993930828236,97.24204674750536,99.43070983886719,5926200,0.0,0.0
AEP,2024-11-04,95.8159478960433,97.48963457170187,95.75652957099824,97.45001983642578,3880000,0.0,0.0
AEP,2024-11-01,97.57876036344167,98.27200688511806,96.13285655181456,96.31111907958984,3807200,0.0,0.0
AEP,2024-10-31,96.50918604839428,98.38093882868232,96.32102550211528,97.79663848876953,4884900,0.0,0.0
AEP,2024-10-30,96.44976544807271,96.90532355549408,95.75652649237453,96.45967102050781,3362300,0.0,0.0
AEP,2024-10-29,97.77683524643187,97.77683524643187,96.13285774152132,96.44976806640625,2660400,0.0,0.0
AEP,2024-10-28,97.8956757144285,98.37104499816715,97.60847454071494,98.15316772460938,2420500,0.0,0.0
AEP,2024-10-25,98.82660183629523,98.93554047164172,97.10340237240987,97.24205017089844,2338800,0.0,0.0
AEP,2024-10-24,100.31211640139865,100.45076419430617,98.22248637948637,98.43045806884766,2099200,0.0,0.0
AEP,2024-10-23,99.03457100073472,99.89617448850684,98.71766067576189,99.85655975341797,1863600,0.0,0.0
AEP,2024-10-22,98.7077590177433,99.28216136570516,98.25220087976135,98.9256362915039,1981800,0.0,0.0
AEP,2024-10-21,99.80704082404732,100.1041475634481,98.69785844919271,99.19303131103516,2548000,0.0,0.0
