Close/Last,10to50SMA,10to50EMA,MACDSIG,MACDSIGchanged,normMACDSIGindicator,RSIindicator,RSIdifIndicator,ATRindicator,BBWClsPctDifIndicator,normOBVSMAindicator,buyingPressureIndicator,isPeakIndicator
68.72055053710938,-1,-1,-1,,0,0,0,1,0,-1,-1,0
69.4677963256836,-1,1,1,2.0,0,0,0,1,0,1,1,0
69.31665802001953,-1,1,1,0.0,0,0,0,1,0,1,1,0
69.7364501953125,-1,1,1,0.0,0,0,0,1,0,1,1,0
70.77753448486328,-1,1,1,0.0,0,0,0,1,0,1,1,0
72.21324920654297,-1,1,1,0.0,0,0,0,1,0,1,1,0
74.0351791381836,-1,1,1,0.0,0,0,0,1,0,1,1,2
73.65736389160156,-1,1,1,0.0,0,0,0,1,0,1,1,0
74.37100982666016,-1,1,1,0.0,0,0,0,1,0,1,1,0
73.67414093017578,-1,1,1,0.0,0,0,0,1,0,1,1,0
76.51197052001953,-1,1,1,0.0,0,0,0,1,0,1,1,2
74.50534057617188,-1,1,1,0.0,0,0,0,1,0,1,1,0
75.69754791259766,-1,1,1,0.0,0,0,0,1,0,1,1,0
76.86458587646484,-1,1,1,0.0,0,0,0,1,0,1,1,2
76.19292449951172,-1,1,1,0.0,0,2,0,0,0,1,1,0
77.34317016601562,-1,1,1,0.0,0,2,0,0,0,1,1,0
76.57072448730469,-1,1,1,0.0,0,2,0,0,0,1,1,0
77.41032409667969,-1,1,1,0.0,0,2,0,0,0,1,1,0
77.96446990966797,-1,1,1,0.0,0,2,0,0,0,1,1,0
78.01482391357422,-1,1,1,0.0,0,2,0,0,2,1,1,0
81.25565338134766,-1,1,1,0.0,0,2,0,0,2,1,1,0
81.70064544677734,-1,1,1,0.0,0,2,0,0,2,1,1,2
81.5411148071289,-1,1,1,0.0,0,2,0,0,2,1,1,0
83.59809875488281,-1,1,1,0.0,0,2,1,0,2,1,1,0
85.6803207397461,-1,1,1,0.0,0,2,0,0,2,1,1,2
85.43680572509766,-1,1,1,0.0,0,2,1,0,2,1,1,0
85.1849365234375,-1,1,1,0.0,0,2,0,0,2,1,1,0
80.23973846435547,-1,1,1,0.0,0,1,0,0,0,1,1,0
78.1155776977539,-1,1,-1,-2.0,0,1,0,0,0,-1,1,1
82.97681427001953,-1,1,-1,0.0,0,2,1,0,0,1,1,0
84.06831359863281,-1,1,-1,0.0,0,2,1,0,2,1,1,2
82.5234375,-1,1,-1,0.0,0,2,0,0,0,1,1,0
81.30602264404297,-1,1,-1,0.0,0,1,0,0,0,1,1,1
81.02896881103516,-1,1,-1,0.0,0,1,0,0,0,-1,1,0
80.1557846069336,-1,1,-1,0.0,0,0,0,0,0,-1,1,0
81.25565338134766,-1,1,-1,0.0,0,0,0,0,0,-1,1,0
81.83496856689453,-1,1,-1,0.0,0,1,0,0,0,1,1,0
83.82479858398438,-1,1,-1,0.0,0,1,0,0,0,1,1,2
83.65689849853516,-1,1,-1,0.0,0,0,0,0,0,1,1,0
82.76691436767578,-1,1,-1,0.0,0,0,0,0,0,1,1,0
80.29851531982422,-1,1,-1,0.0,0,-1,0,0,1,-1,1,1
80.79388427734375,-1,1,-1,0.0,0,1,1,0,0,-1,1,0
80.33208465576172,-1,1,-1,0.0,0,1,1,0,0,-1,1,0
79.15668487548828,-1,1,-1,0.0,0,-1,0,0,1,-1,1,0
79.70242309570312,-1,1,-1,0.0,0,-1,0,0,1,-1,1,0
80.1137924194336,-1,1,-1,0.0,0,0,1,0,0,-1,1,0
81.2976303100586,-1,1,-1,0.0,0,0,1,0,0,1,1,0
80.44966125488281,-1,1,-1,0.0,0,0,0,0,0,-1,1,0
78.4094467163086,-1,1,-1,0.0,0,0,0,0,1,-1,1,1
79.38335418701172,1,1,-1,0.0,0,0,0,0,1,-1,1,0
79.38335418701172,1,1,-1,0.0,0,0,0,0,1,-1,1,0
78.57735443115234,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
77.45230102539062,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
82.5318374633789,1,1,-1,0.0,0,0,1,0,2,-1,1,0
83.21190643310547,1,1,1,2.0,0,1,1,0,2,1,1,2
79.45051574707031,1,1,-1,-2.0,0,0,0,0,0,-1,1,0
79.40018463134766,-1,1,-1,0.0,0,0,0,0,0,-1,1,1
81.4991455078125,-1,1,1,2.0,0,1,1,0,0,-1,1,0
82.03649139404297,1,1,1,0.0,0,1,0,0,2,1,1,2
81.57469177246094,1,1,1,0.0,0,1,0,0,0,-1,1,0
81.37291717529297,1,1,1,0.0,0,1,0,0,0,-1,1,0
81.2552261352539,1,1,1,0.0,0,1,0,0,0,-1,1,0
82.79373168945312,1,1,1,0.0,0,2,1,0,2,-1,1,0
82.0202865600586,1,1,1,0.0,0,1,0,0,0,-1,1,0
86.61898803710938,1,1,1,0.0,0,2,1,0,2,1,1,0
87.42609405517578,1,1,1,0.0,0,2,1,0,2,1,1,2
87.21590423583984,1,1,1,0.0,0,2,1,0,2,1,1,0
87.34203338623047,1,1,1,0.0,0,2,0,0,2,1,1,0
88.01457977294922,1,1,1,0.0,0,2,0,0,2,1,1,0
87.19911193847656,1,1,1,0.0,0,2,1,0,2,1,1,0
91.32701873779295,1,1,1,0.0,1,2,1,0,2,1,1,0
90.50310516357422,1,1,1,0.0,1,2,0,0,2,1,1,2
91.94075012207033,1,1,1,0.0,1,2,0,0,2,1,1,0
92.01639556884766,1,1,1,0.0,1,2,0,0,2,1,1,0
90.8982391357422,1,1,1,0.0,0,2,0,0,2,1,1,0
