Close/Last,10to50SMA,10to50EMA,MACDSIG,MACDSIGchanged,normMACDSIGindicator,RSIindicator,RSIdifIndicator,ATRindicator,BBWClsPctDifIndicator,normOBVSMAindicator,buyingPressureIndicator,isPeakIndicator
116.01766967773438,-1,-1,-1,,0,0,0,1,0,-1,-1,0
116.59215545654295,-1,1,1,2.0,0,0,0,1,0,1,1,0
117.75625610351562,-1,1,1,0.0,0,0,0,1,0,1,1,0
117.96034240722656,-1,1,1,0.0,0,0,0,1,0,1,1,0
119.17735290527344,-1,1,1,0.0,0,0,0,1,0,1,1,0
119.75188446044922,-1,1,1,0.0,0,0,0,1,0,1,1,0
118.95814514160156,-1,1,1,0.0,0,0,0,1,0,1,1,0
119.4949188232422,-1,1,1,0.0,0,0,0,1,0,1,1,0
120.16764068603516,-1,1,1,0.0,0,0,0,1,0,1,1,0
119.22273254394533,-1,1,1,0.0,0,0,0,1,0,1,1,0
120.66654205322266,-1,1,1,0.0,0,0,0,1,0,1,1,0
119.85771942138672,-1,1,1,0.0,0,0,0,1,0,1,1,0
120.33393096923828,-1,1,1,0.0,0,0,0,1,0,1,1,0
120.64387512207033,-1,1,1,0.0,0,0,0,1,0,1,1,0
117.07598114013672,-1,1,-1,-2.0,0,1,0,0,0,1,1,0
117.17423248291016,-1,1,-1,0.0,0,1,0,0,0,1,1,1
116.09325408935548,-1,1,-1,0.0,0,0,0,0,0,1,1,0
115.42805480957033,-1,1,-1,0.0,0,0,0,0,0,1,1,0
116.5997314453125,-1,1,-1,0.0,0,0,0,0,0,1,1,0
116.60729217529295,-1,1,-1,0.0,0,-1,0,0,0,1,1,0
123.2366714477539,-1,1,-1,0.0,0,2,1,0,2,1,1,0
123.26690673828124,-1,1,1,2.0,0,2,0,0,2,1,1,0
125.88990783691406,-1,1,1,0.0,0,2,1,0,2,1,1,0
127.83261108398438,-1,1,1,0.0,0,2,1,0,2,1,1,0
128.58090209960938,-1,1,1,0.0,0,2,0,0,2,1,1,2
125.88990783691406,-1,1,1,0.0,0,2,0,0,2,1,1,0
125.4893035888672,-1,1,1,0.0,0,2,0,0,2,1,1,0
121.41487884521484,-1,1,1,0.0,0,1,0,0,0,1,1,0
121.36199951171876,-1,1,1,0.0,0,1,1,0,0,1,1,1
122.9040298461914,-1,1,-1,-2.0,0,2,0,0,0,1,1,0
124.20423889160156,-1,1,-1,0.0,0,2,1,0,0,1,1,2
120.83280181884766,-1,1,-1,0.0,0,2,0,0,0,1,1,0
118.7541046142578,-1,1,-1,0.0,0,1,0,0,0,1,1,0
117.8318862915039,-1,1,-1,0.0,0,1,0,0,0,-1,1,1
117.3782730102539,-1,1,-1,0.0,0,-1,0,0,0,-1,1,0
118.89012908935548,-1,1,-1,0.0,0,0,1,0,0,-1,1,0
121.19572448730467,-1,1,-1,0.0,0,-1,0,0,0,1,1,0
122.07254791259766,-1,1,-1,0.0,0,-1,0,0,0,1,1,0
123.50118255615234,-1,1,-1,0.0,0,-1,0,0,0,1,1,2
122.82839965820312,-1,1,-1,0.0,0,0,1,0,0,1,1,0
122.88890838623048,-1,1,1,2.0,0,0,0,0,0,1,1,0
125.08106994628906,-1,1,1,0.0,0,1,1,0,0,1,1,0
126.13936614990234,-1,1,1,0.0,0,2,0,0,2,1,1,2
123.65238189697266,-1,1,1,0.0,0,1,0,0,0,1,1,0
125.45903778076172,-1,1,1,0.0,0,1,0,0,2,1,1,0
127.34123229980467,-1,1,1,0.0,0,2,1,0,2,1,1,0
127.8250961303711,-1,1,1,0.0,0,2,1,0,2,1,1,2
127.87802124023438,-1,1,1,0.0,0,2,1,0,2,1,1,0
126.92548370361328,-1,1,1,0.0,0,2,0,0,2,1,1,0
122.74530029296876,1,1,1,0.0,0,1,0,0,0,1,1,0
122.82839965820312,1,1,-1,-2.0,0,1,0,0,0,1,1,1
121.68699645996094,1,1,-1,0.0,0,0,0,0,0,1,1,0
119.36634826660156,1,1,-1,0.0,0,-1,0,0,1,1,1,1
121.21836853027344,1,1,-1,0.0,0,0,1,0,0,1,1,0
122.5412368774414,1,1,-1,0.0,0,0,1,0,0,1,1,2
120.52291870117188,1,1,-1,0.0,0,-1,0,0,1,1,1,0
120.15253448486328,1,1,-1,0.0,0,-1,0,0,1,1,1,1
119.35879516601562,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
122.71502685546876,-1,1,-1,0.0,0,0,1,0,0,1,1,0
121.73991394042967,-1,1,-1,0.0,0,-1,0,0,0,-1,1,2
120.20549774169922,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,1
120.31939697265624,-1,-1,-1,0.0,0,-1,0,0,0,-1,1,0
123.04650115966795,-1,-1,-1,0.0,0,0,1,0,0,1,1,0
123.335205078125,-1,1,1,2.0,0,1,1,0,0,1,1,2
124.15554809570312,-1,1,1,0.0,0,1,0,0,0,1,1,0
124.24673461914062,-1,1,1,0.0,0,1,1,0,0,1,1,0
124.56578826904295,-1,1,1,0.0,0,2,1,0,0,1,1,0
124.45948028564452,1,1,1,0.0,0,2,0,0,2,1,1,0
124.26192474365234,1,1,1,0.0,0,1,0,0,2,1,1,0
120.79039764404295,-1,1,1,0.0,0,1,0,0,0,-1,1,0
121.87665557861328,1,1,-1,-2.0,0,1,1,0,0,1,1,1
119.52937316894533,1,1,-1,0.0,0,1,0,0,1,-1,1,0
118.7013702392578,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,1
119.28630065917967,-1,-1,-1,0.0,0,0,1,0,1,-1,1,0
118.83814239501952,-1,-1,-1,0.0,0,0,1,0,1,-1,1,0
119.36227416992188,-1,-1,-1,0.0,0,0,0,0,1,-1,1,0
120.09149932861328,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
119.4534149169922,-1,-1,-1,0.0,0,-1,0,0,0,-1,1,0
118.86090850830078,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
117.5923309326172,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
118.16202545166016,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
119.99278259277344,-1,-1,-1,0.0,0,-1,1,0,0,1,1,2
118.59504699707033,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
118.57982635498048,-1,-1,-1,0.0,0,0,1,0,0,-1,1,0
118.67855834960938,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
118.23802185058594,-1,-1,-1,0.0,0,0,1,0,0,-1,1,0
121.63357543945312,-1,-1,1,2.0,0,2,1,0,0,1,1,0
122.0893783569336,-1,-1,1,0.0,0,2,0,0,2,1,1,2
123.22882843017578,-1,-1,1,0.0,0,2,1,0,2,1,1,0
122.82624053955078,-1,1,1,0.0,0,2,0,0,2,1,1,0
121.45886993408205,-1,1,1,0.0,0,1,0,0,2,1,1,0
120.60050201416016,-1,1,1,0.0,0,1,0,0,0,-1,1,1
120.03836822509766,-1,-1,1,0.0,0,1,0,0,0,-1,1,0
115.1614761352539,-1,-1,-1,-2.0,0,0,0,0,1,-1,1,0
116.6199722290039,-1,-1,-1,0.0,0,0,0,0,1,-1,1,1
117.73662567138672,-1,-1,-1,0.0,0,0,0,0,0,-1,1,2
116.42243957519533,-1,-1,-1,0.0,0,0,0,0,1,-1,1,0
117.36441802978516,-1,-1,-1,0.0,0,0,0,0,0,-1,1,0
118.0405044555664,-1,-1,-1,0.0,0,0,0,0,0,1,1,0
115.70079803466795,-1,-1,-1,0.0,0,0,0,0,1,-1,1,0
114.9411392211914,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,1
117.06058502197266,-1,-1,-1,0.0,0,-1,1,0,0,-1,1,0
118.32154846191406,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
121.02587890625,-1,-1,1,2.0,0,0,1,0,0,1,1,0
121.88429260253906,-1,-1,1,0.0,0,1,1,0,2,1,1,0
123.85173797607422,-1,-1,1,0.0,0,1,1,0,2,1,1,0
124.02643585205078,-1,1,1,0.0,0,1,0,0,2,1,1,2
124.83927154541016,-1,1,1,0.0,0,2,1,0,2,1,1,0
124.35308837890624,1,1,1,0.0,0,2,0,0,2,1,1,0
124.77090454101562,1,1,1,0.0,0,2,0,0,2,1,1,0
124.65699005126952,1,1,1,0.0,0,2,1,0,2,1,1,0
120.4713363647461,1,1,1,0.0,0,1,0,0,0,1,1,1
125.75081634521484,1,1,1,0.0,0,2,1,0,2,1,1,0
131.22027587890625,1,1,1,0.0,0,2,1,0,2,1,1,0
130.25550842285156,1,1,1,0.0,0,2,0,0,2,1,1,2
130.42262268066406,1,1,1,0.0,0,2,0,0,2,1,1,0
134.14488220214844,1,1,1,0.0,0,2,0,0,2,1,1,0
133.3852081298828,1,1,1,0.0,0,2,0,0,2,1,1,2
132.78509521484375,1,1,1,0.0,0,2,0,0,2,1,1,0
134.03089904785156,1,1,1,0.0,0,2,0,0,2,1,1,0
128.880615234375,1,1,1,0.0,0,1,0,0,0,1,1,0
130.89361572265625,1,1,1,0.0,0,1,0,0,0,1,1,1
129.5946044921875,1,1,1,0.0,0,1,0,0,0,1,1,0
128.0449676513672,1,1,-1,-2.0,0,1,0,0,0,1,1,1
129.6098175048828,1,1,-1,0.0,0,1,0,0,0,1,1,0
128.65585327148438,1,1,-1,0.0,0,2,1,0,0,1,1,0
127.99950408935548,1,1,-1,0.0,0,1,0,0,0,1,1,0
129.5792999267578,1,1,-1,0.0,0,0,0,0,0,1,1,0
127.99950408935548,1,1,-1,0.0,0,0,0,0,0,1,1,0
127.12185668945312,1,1,-1,0.0,0,0,0,0,0,-1,1,0
122.9854507446289,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
118.43694305419922,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
112.67499542236328,1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
110.80521392822266,1,-1,-1,0.0,0,-1,0,1,1,-1,1,1
117.51350402832033,-1,-1,-1,0.0,0,-1,1,1,1,-1,1,0
118.84142303466795,-1,-1,-1,0.0,0,-1,0,1,1,-1,1,2
118.9711685180664,-1,-1,-1,0.0,0,-1,0,1,0,-1,1,0
115.83456420898438,-1,-1,-1,0.0,0,-1,0,1,1,-1,1,0
112.53763580322266,-1,-1,-1,0.0,0,-1,0,1,1,-1,1,1
116.2237319946289,-1,-1,-1,0.0,0,-1,1,1,0,-1,1,0
113.8884506225586,-1,-1,-1,0.0,0,-1,0,1,1,-1,1,0
112.20177459716795,-1,-1,-1,0.0,0,-1,0,1,1,-1,1,1
117.95613098144533,-1,-1,-1,0.0,0,-1,1,1,0,-1,1,0
115.30030822753906,-1,-1,-1,0.0,0,-1,0,1,0,-1,1,2
116.87247467041016,-1,-1,-1,0.0,0,0,1,1,0,-1,1,0
116.92586517333984,-1,-1,1,2.0,0,0,1,1,0,-1,1,0
115.23924255371094,-1,-1,1,0.0,0,1,1,0,0,-1,1,0
116.10928344726562,-1,-1,1,0.0,0,1,1,0,0,-1,1,0
115.3766098022461,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
117.46006774902344,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
114.92635345458984,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
112.25523376464844,-1,-1,1,0.0,0,0,0,0,1,-1,1,0
111.36992645263672,-1,-1,-1,-2.0,0,0,1,0,1,-1,1,1
111.20966339111328,-1,-1,-1,0.0,0,0,0,0,1,-1,1,0
109.52306365966795,-1,-1,-1,0.0,0,0,0,0,1,-1,1,0
105.72245025634766,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
100.92210388183594,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
102.12791442871094,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,1
105.56221771240234,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
107.0198745727539,-1,-1,-1,0.0,0,-1,1,0,0,-1,1,0
108.7293930053711,-1,-1,-1,0.0,0,-1,1,0,0,-1,1,0
109.74439239501952,-1,-1,1,2.0,0,-1,0,0,0,1,1,2
107.77542877197266,-1,-1,1,0.0,0,-1,0,0,0,-1,1,0
112.9878921508789,-1,-1,1,0.0,0,0,1,0,0,1,1,0
114.39974212646484,-1,-1,1,0.0,0,0,1,0,0,1,1,2
114.1631851196289,-1,-1,1,0.0,0,1,1,0,0,1,1,0
116.78852081298828,-1,-1,1,0.0,0,1,1,0,2,1,1,2
112.62918853759766,-1,-1,1,0.0,0,1,0,0,0,1,1,0
112.80471801757812,-1,-1,1,0.0,0,1,0,0,0,1,1,1
116.41453552246094,-1,-1,1,0.0,0,2,1,0,2,1,1,0
116.4679946899414,-1,-1,1,0.0,0,2,1,0,2,1,1,2
117.88745880126952,-1,-1,1,0.0,0,2,0,0,2,1,1,0
114.81948852539062,-1,-1,1,0.0,0,2,0,0,0,1,1,0
114.54476928710938,-1,-1,1,0.0,0,2,0,0,0,1,1,1
116.23899841308594,1,-1,1,0.0,0,2,0,0,0,1,1,0
118.8643569946289,1,1,1,0.0,0,2,0,0,2,1,1,0
121.02411651611328,1,1,1,0.0,0,2,1,0,2,1,1,0
123.6188507080078,1,1,1,0.0,0,2,0,0,2,1,1,0
124.1454849243164,1,1,1,0.0,0,2,0,0,2,1,1,2
122.5504150390625,1,1,1,0.0,0,2,0,0,2,1,1,0
120.71885681152344,1,1,1,0.0,0,1,0,0,0,1,1,1
123.87073516845705,1,1,1,0.0,0,2,1,0,2,1,1,0
123.9852066040039,1,1,1,0.0,0,2,0,0,2,1,1,2
123.5426025390625,1,1,1,0.0,0,2,0,0,2,1,1,0
123.03888702392578,1,1,1,0.0,0,2,0,0,2,1,1,0
122.4588394165039,1,1,1,0.0,0,2,0,0,0,1,1,0
121.825439453125,1,1,1,0.0,0,2,1,0,0,1,1,0
120.86383819580078,1,1,-1,-2.0,0,2,0,0,0,-1,1,0
119.7114715576172,1,1,-1,0.0,0,1,0,0,0,-1,1,0
115.80723571777344,1,1,-1,0.0,0,0,0,0,1,-1,1,0
116.24444580078124,1,1,-1,0.0,0,-1,0,0,1,-1,1,1
118.5071792602539,1,1,-1,0.0,0,-1,0,0,0,-1,1,0
120.885009765625,1,1,-1,0.0,0,0,1,0,0,1,1,0
123.43152618408205,1,1,-1,0.0,0,1,1,0,0,1,1,2
122.3347396850586,1,1,-1,0.0,0,1,0,0,0,1,1,0
122.65690612792967,1,1,-1,0.0,0,0,0,0,0,1,1,0
124.62049865722656,1,1,1,2.0,0,1,1,0,2,1,1,0
124.85826110839844,1,1,1,0.0,0,1,0,0,2,1,1,2
125.75572967529295,1,1,1,0.0,0,1,1,0,2,1,1,0
125.42591857910156,1,1,1,0.0,0,1,0,0,2,1,1,0
123.56967163085938,1,1,1,0.0,0,1,0,0,0,1,1,1
124.2446060180664,1,1,1,0.0,0,1,1,0,0,1,1,0
123.124755859375,1,1,-1,-2.0,0,1,0,0,0,1,1,0
118.62223815917967,1,1,-1,0.0,0,1,0,0,1,1,1,1
123.82275390625,1,1,-1,0.0,0,2,1,0,0,1,1,0
121.42195129394533,1,1,-1,0.0,0,1,0,0,0,1,1,2
122.22734832763672,1,1,-1,0.0,0,1,0,0,0,1,1,0
121.10748291015624,1,1,-1,0.0,0,0,0,0,0,-1,1,0
122.47277069091795,1,1,-1,0.0,0,1,1,0,0,1,1,0
119.00572967529295,1,1,-1,0.0,0,0,0,0,1,-1,1,1
121.27617645263672,1,1,-1,0.0,0,0,0,0,0,1,1,0
124.73552703857422,1,1,-1,0.0,0,0,1,0,0,1,1,0
126.23894500732422,1,1,1,2.0,0,1,0,0,2,1,1,2
123.82275390625,1,1,1,0.0,0,0,0,0,0,1,1,0
121.80545043945312,1,1,-1,-2.0,0,0,0,0,0,-1,1,1
122.17359161376952,1,1,-1,0.0,0,0,0,0,0,1,1,0
124.49007415771484,1,1,-1,0.0,0,1,1,0,0,1,1,0
124.8122329711914,1,1,1,2.0,0,2,1,0,0,1,1,2
125.4488754272461,1,1,1,0.0,0,1,0,0,2,1,1,0
124.05281829833984,1,1,1,0.0,0,1,0,0,0,1,1,0
126.13153839111328,1,1,1,0.0,0,1,0,0,2,1,1,0
125.24945831298828,1,1,1,0.0,0,1,0,0,0,1,1,0
124.51313018798828,1,1,1,0.0,0,1,0,0,0,1,1,0
121.45262145996094,1,1,-1,-2.0,0,1,0,0,0,-1,1,0
121.32221221923828,1,1,-1,0.0,0,1,0,0,0,-1,1,1
120.21002197265624,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
117.34127807617188,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
115.60012817382812,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
113.2836685180664,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,1
115.66150665283205,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
111.57320404052734,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
117.4793472290039,-1,-1,-1,0.0,0,-1,1,0,0,-1,1,0
116.05269622802734,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,2
116.05269622802734,-1,-1,-1,0.0,0,-1,0,0,0,-1,1,0
118.90608215332033,-1,-1,-1,0.0,0,-1,0,0,0,-1,1,2
117.18789672851562,-1,-1,-1,0.0,0,-1,0,0,0,-1,1,0
119.71910858154295,-1,-1,1,2.0,0,0,1,0,0,-1,1,0
117.68644714355467,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
117.95491790771484,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
115.41605377197266,-1,-1,1,0.0,0,0,0,1,0,-1,1,0
113.78993225097656,-1,-1,-1,-2.0,0,0,0,1,1,-1,1,1
117.14955139160156,-1,-1,1,2.0,0,1,1,1,0,-1,1,0
117.16484832763672,-1,-1,1,0.0,0,1,1,1,0,1,1,2
115.139892578125,-1,-1,1,0.0,0,0,0,1,0,-1,1,1
115.58480834960938,-1,-1,1,0.0,0,1,1,0,0,1,1,0
114.98651885986328,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
111.2510223388672,-1,-1,-1,-2.0,0,-1,0,0,1,-1,1,0
109.686279296875,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,1
109.80899810791016,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
111.07462310791016,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
