symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
SBUX,2025-02-13,113.12000274658203,113.4000015258789,111.5250015258789,112.61000061035156,6157265,0.0,0.0
SBUX,2025-02-12,110.55999755859375,113.19000244140625,110.4000015258789,113.04000091552734,7269400,0.0,0.0
SBUX,2025-02-11,110.87999725341797,112.08000183105469,110.61000061035156,111.02999877929688,4683100,0.0,0.0
SBUX,2025-02-10,112.58000183105469,112.58000183105469,111.0,111.44999694824219,8348400,0.0,0.0
SBUX,2025-02-07,111.43000030517578,112.62000274658203,110.05999755859375,112.19999694824219,11502400,0.0,0.0
SBUX,2025-02-06,112.05000305175781,112.30999755859375,111.05000305175781,111.69999694824219,11967300,0.0,0.0
SBUX,2025-02-05,110.18000030517578,112.41999816894531,109.86000061035156,112.25,12826000,0.0,0.0
SBUX,2025-02-04,108.66999816894531,111.06999969482422,108.12999725341797,110.5999984741211,11123700,0.0,0.0
SBUX,2025-02-03,105.72000122070312,108.44000244140625,105.5199966430664,108.16000366210938,8894100,0.0,0.0
SBUX,2025-01-31,109.0,109.36000061035156,107.5,107.68000030517578,19142500,0.0,0.0
SBUX,2025-01-30,109.0,110.33999633789062,108.02999877929688,109.0,15023000,0.0,0.0
SBUX,2025-01-29,102.69999694824219,110.08000183105469,102.68000030517578,108.58000183105469,40769300,0.0,0.0
SBUX,2025-01-28,98.94000244140625,100.68000030517578,98.58999633789062,100.41000366210938,14736500,0.0,0.0
SBUX,2025-01-27,98.5199966430664,100.33000183105469,98.0999984741211,100.0199966430664,9654900,0.0,0.0
SBUX,2025-01-24,97.79000091552734,99.01000213623047,97.62000274658203,98.80999755859375,6957100,0.0,0.0
SBUX,2025-01-23,98.0,98.02999877929688,97.0199966430664,97.98999786376953,7901800,0.0,0.0
SBUX,2025-01-22,97.9800033569336,98.54000091552734,97.45999908447266,97.7300033569336,7678900,0.0,0.0
SBUX,2025-01-21,95.41000366210938,98.58000183105469,95.41000366210938,97.9800033569336,8803100,0.0,0.0
SBUX,2025-01-17,95.58000183105469,95.86000061035156,95.0999984741211,95.12999725341797,8361900,0.0,0.0
SBUX,2025-01-16,92.87000274658203,94.7699966430664,92.87000274658203,94.43000030517578,6548200,0.0,0.0
SBUX,2025-01-15,94.0999984741211,94.47000122070312,92.94999694824219,93.08000183105469,4554700,0.0,0.0
SBUX,2025-01-14,94.01000213623047,94.88999938964844,92.5199966430664,93.06999969482422,6406200,0.0,0.0
SBUX,2025-01-13,92.2699966430664,93.58999633789062,91.37999725341797,93.51000213623047,6912100,0.0,0.0
SBUX,2025-01-10,92.19000244140625,92.79000091552734,91.93000030517578,92.25,6550300,0.0,0.0
SBUX,2025-01-08,92.97000122070312,93.01000213623047,92.01000213623047,92.5999984741211,6243700,0.0,0.0
SBUX,2025-01-07,92.77999877929688,93.6500015258789,91.86000061035156,92.83999633789062,6638300,0.0,0.0
SBUX,2025-01-06,92.04000091552734,94.5,91.94000244140625,93.12999725341797,8768100,0.0,0.0
SBUX,2025-01-03,92.4000015258789,93.12000274658203,91.80000305175781,92.58000183105469,4964900,0.0,0.0
SBUX,2025-01-02,91.55000305175781,92.66000366210938,91.41000366210938,92.16999816894531,8640900,0.0,0.0
SBUX,2024-12-31,90.7300033569336,91.7699966430664,90.58999633789062,91.25,4220700,0.0,0.0
SBUX,2024-12-30,91.29000091552734,91.31999969482422,89.83999633789062,90.58000183105469,8404500,0.0,0.0
SBUX,2024-12-27,90.9000015258789,93.19999694824219,90.87999725341797,92.25,8200400,0.0,0.0
SBUX,2024-12-26,89.37000274658203,92.05000305175781,89.37000274658203,91.86000061035156,7538700,0.0,0.0
SBUX,2024-12-24,87.4000015258789,89.91999816894531,87.16999816894531,89.91000366210938,5422000,0.0,0.0
SBUX,2024-12-23,87.5,87.87999725341797,86.30000305175781,87.44000244140625,11203700,0.0,0.0
SBUX,2024-12-20,87.86000061035156,89.16000366210938,87.06999969482422,87.97000122070312,26477500,0.0,0.0
SBUX,2024-12-19,90.23999786376953,91.58000183105469,88.66999816894531,88.76000213623047,14628400,0.0,0.0
SBUX,2024-12-18,91.7699966430664,92.25,89.63999938964844,89.9000015258789,10886600,0.0,0.0
SBUX,2024-12-17,93.01000213623047,93.94000244140625,92.05000305175781,92.08999633789062,8536100,0.0,0.0
SBUX,2024-12-16,96.94999694824219,97.0,93.0999984741211,93.12000274658203,12395900,0.0,0.0
SBUX,2024-12-13,97.33999633789062,98.08000183105469,96.94000244140625,97.41999816894531,5910900,0.0,0.0
SBUX,2024-12-12,98.22000122070312,98.97000122070312,97.41999816894531,97.81999969482422,6375900,0.0,0.0
SBUX,2024-12-11,98.5,99.38999938964844,97.9800033569336,98.41999816894531,8007300,0.0,0.0
SBUX,2024-12-10,99.13999938964844,99.25,97.94000244140625,98.16000366210938,8192500,0.0,0.0
SBUX,2024-12-09,100.06999969482422,100.56999969482422,98.5199966430664,99.30999755859375,7271600,0.0,0.0
SBUX,2024-12-06,98.93000030517578,100.62000274658203,98.44000244140625,100.11000061035156,6297000,0.0,0.0
SBUX,2024-12-05,101.0,101.30000305175781,99.19000244140625,99.2300033569336,7194800,0.0,0.0
SBUX,2024-12-04,100.88999938964844,101.98999786376953,100.37000274658203,100.69999694824219,6151100,0.0,0.0
SBUX,2024-12-03,101.08999633789062,102.12000274658203,99.88999938964844,101.56999969482422,7101500,0.0,0.0
