,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
2443,INTC,2015-05-29,26.64967920467427,27.04662111464881,26.62632758475438,26.82090759277344,43545500,0.0,0.0
2444,INTC,2015-05-28,26.260521166309548,26.579632284730767,26.21382089200808,26.470664978027344,27065700,0.0,0.0
2445,INTC,2015-05-27,25.840231087082906,26.34613743277665,25.78574891091674,26.237173080444336,30172700,0.0,0.0
2446,INTC,2015-05-26,25.89470991144685,25.910276669630207,25.560032033143354,25.762393951416016,28594500,0.0,0.0
2447,INTC,2015-05-22,26.050377780026373,26.08150833122829,25.93362856358748,26.03481101989746,20845000,0.0,0.0
2448,INTC,2015-05-21,25.848015187721813,26.120429060847883,25.73905082609386,26.11264419555664,21269800,0.0,0.0
2449,INTC,2015-05-20,25.731266359515025,26.073726171716253,25.6923479750588,25.972543716430664,21359800,0.0,0.0
2450,INTC,2015-05-19,25.96476567267564,25.98033243495617,25.676787993126457,25.801319122314453,21867100,0.0,0.0
2451,INTC,2015-05-18,25.66899568412379,26.0036735534668,25.567813243168693,26.0036735534668,23689500,0.0,0.0
2452,INTC,2015-05-15,25.754611520925295,25.77796017318672,25.489982575425834,25.676780700683597,17149700,0.0,0.0
2453,INTC,2015-05-14,25.575599141837124,25.785745926609277,25.505550213579745,25.66121482849121,21098900,0.0,0.0
2454,INTC,2015-05-13,25.11639361430004,25.60673617952317,25.11639361430004,25.40437126159668,20470800,0.0,0.0
2455,INTC,2015-05-12,25.24870795005406,25.29540823411572,24.906248107437012,25.100828170776367,24530200,0.0,0.0
2456,INTC,2015-05-11,25.435501186414385,25.458849839390854,25.24092116079558,25.443283081054688,18358600,0.0,0.0
2457,INTC,2015-05-08,25.3031828110302,25.5911633591912,25.170869831379427,25.52889633178711,26926500,0.0,0.0
2458,INTC,2015-05-07,25.116394845776973,25.396590611071275,25.0463459044534,25.09304618835449,21475300,0.0,0.0
2459,INTC,2015-05-06,25.29540327220978,25.52111681398129,24.851761052344692,25.07747459411621,31985400,0.0,0.0
2460,INTC,2015-05-05,25.68456701315276,25.762397846782346,25.349889084244776,25.40437126159668,29779200,0.24,0.0
2461,INTC,2015-05-04,25.708809973064756,25.8865380898032,25.670173938598214,25.832447052001957,21397300,0.0,0.0
2462,INTC,2015-05-01,25.214260184502677,25.87881055037516,25.206531209416543,25.824716567993164,27091200,0.0,0.0
2463,INTC,2015-04-30,25.276081934122256,25.384264023468777,24.959261694861368,25.15244483947754,22013300,0.0,0.0
2464,INTC,2015-04-29,25.16017237345645,25.50017362730048,25.15244339738006,25.415172576904297,21819000,0.0,0.0
2465,INTC,2015-04-28,24.95925857707573,25.531081910716267,24.90516753915925,25.515626907348636,29572800,0.0,0.0
2466,INTC,2015-04-27,24.789259541981245,25.2606238818864,24.789259541981245,25.113805770874023,25869600,0.0,0.0
2467,INTC,2015-04-24,25.04425721123168,25.098348243941928,24.74289204392025,24.789257049560547,22759900,0.0,0.0
2468,INTC,2015-04-23,24.75834721830071,25.04425738572408,24.735163241448927,24.997892379760746,23775300,0.0,0.0
2469,INTC,2015-04-22,25.044255602590454,25.28380369473505,24.75061648120998,25.268348693847656,21144200,0.0,0.0
2470,INTC,2015-04-21,25.446079585168093,25.476989590347426,24.943802318095138,25.05971336364746,19023800,0.0,0.0
2471,INTC,2015-04-20,25.19880924935845,25.3379013459563,25.1369892296524,25.29153633117676,20649300,0.0,0.0
2472,INTC,2015-04-17,25.12152900393128,25.2683500463502,24.89743884841954,25.090621948242188,30593600,0.0,0.0
2473,INTC,2015-04-16,25.38425660810331,25.492441613587182,25.26834852383772,25.39971160888672,28903200,0.0,0.0
2474,INTC,2015-04-15,24.928344772125108,25.49244199200322,24.78152668411329,25.368804931640625,61083500,0.0,0.0
2475,INTC,2015-04-14,24.48015923928312,24.681069812009262,24.163339117564544,24.33333969116211,39754000,0.0,0.0
2476,INTC,2015-04-13,24.580621185812745,24.76607681478418,24.503347638607067,24.518802642822266,23489000,0.0,0.0
2477,INTC,2015-04-10,24.209707706325545,24.681074974543037,24.209707706325545,24.67334747314453,28084900,0.0,0.0
2478,INTC,2015-04-09,23.707437375279863,24.433806461728054,23.622436314158225,24.140167236328125,34167600,0.0,0.0
2479,INTC,2015-04-08,24.13243538107889,24.387437044586022,24.00107079843156,24.19425392150879,18250300,0.0,0.0
2480,INTC,2015-04-07,24.008797180876584,24.410618411872303,23.954706144756045,24.155616760253903,23258300,0.0,0.0
2481,INTC,2015-04-06,23.80788330848957,24.14788595542556,23.52970066451466,23.98561286926269,21490900,0.0,0.0
2482,INTC,2015-04-02,23.800160529102904,24.13243574157864,23.699705952105028,23.80788803100586,20909600,0.0,0.0
2483,INTC,2015-04-01,24.055162196419356,24.20198178483497,23.684250948299116,23.80788803100586,31532100,0.0,0.0
2484,INTC,2015-03-31,24.2869785832953,24.67334476763313,24.109250492228707,24.1633415222168,32098500,0.0,0.0
2485,INTC,2015-03-30,24.464710585917807,24.804711821309997,24.186526417078507,24.310163497924805,51391500,0.0,0.0
2486,INTC,2015-03-27,23.18969702346874,25.500166475772858,23.066059970586707,24.727434158325195,73857200,0.0,0.0
2487,INTC,2015-03-26,22.795606826963848,23.491065723520915,22.648787251665865,23.243791580200195,45450100,0.0,0.0
2488,INTC,2015-03-25,23.807887361702697,23.869705901318188,23.073792388002545,23.096973419189453,37691000,0.0,0.0
2489,INTC,2015-03-24,24.07834103520186,24.20197809907973,23.75379337405493,23.792430877685547,28471400,0.0,0.0
2490,INTC,2015-03-23,24.178797054958444,24.56516324779163,24.109251022338867,24.109251022338867,29694000,0.0,0.0
2491,INTC,2015-03-20,23.946979759789176,24.433802055311148,23.900616222934318,24.19425392150879,64777100,0.0,0.0
2492,INTC,2015-03-19,23.78470753944189,24.031981710472262,23.7151614946058,23.75379753112793,27414200,0.0,0.0
2493,INTC,2015-03-18,23.49879397339712,24.109253323805568,23.41379293122121,23.869705200195312,39834100,0.0,0.0
2494,INTC,2015-03-17,23.63015854590603,23.746068120024376,23.498793968873187,23.63788604736328,29215600,0.0,0.0
2495,INTC,2015-03-16,23.90061299585168,24.039705061506183,23.684247396625764,23.823339462280277,33074600,0.0,0.0
2496,INTC,2015-03-13,23.66879695412079,23.939253636779885,23.460160289322378,23.900617599487305,47954700,0.0,0.0
2497,INTC,2015-03-12,23.962430198532623,24.41834240005345,23.6301550543188,23.80015563964844,107402400,0.0,0.0
2498,INTC,2015-03-11,24.704259099599337,25.469264147442143,24.68880556873664,24.982444763183597,49683600,0.0,0.0
2499,INTC,2015-03-10,24.91289116356936,25.044254242367497,24.34106795275311,24.495615005493164,50278900,0.0,0.0
2500,INTC,2015-03-09,25.654720927479943,25.708811969481623,25.098352555187528,25.283809661865234,33058800,0.0,0.0
2501,INTC,2015-03-06,25.91744795768612,26.0256300327093,25.56199172611267,25.64698982238769,32373100,0.0,0.0
2502,INTC,2015-03-05,26.47380766412901,26.659264715678383,25.956078430942547,26.06426048278809,21225800,0.0,0.0
2503,INTC,2015-03-04,26.16472385073591,26.58972615127944,26.056541768532902,26.365633010864254,23005800,0.0,0.0
2504,INTC,2015-03-03,26.234267756525558,26.566542952044355,26.20335775049115,26.350175857543945,27332000,0.0,0.0
2505,INTC,2015-03-02,25.72426854881077,26.37336404030816,25.592902476092743,26.31927299499512,25406400,0.0,0.0
2506,INTC,2015-02-27,25.986990876636764,25.99471690346438,25.662441742814785,25.69335174560547,24427300,0.0,0.0
2507,INTC,2015-02-26,25.97925933992203,26.18017139050687,25.83244126275605,26.002443313598636,25928400,0.0,0.0
2508,INTC,2015-02-25,26.2960890775088,26.3888191106226,26.06426989020609,26.234272003173828,24686300,0.0,0.0
2509,INTC,2015-02-24,25.97153821424894,26.65154359818504,25.894263200312807,26.589723587036133,29607500,0.0,0.0
2510,INTC,2015-02-23,26.581995513321186,26.659267573568805,25.94835518652224,26.08744430541992,25565500,0.0,0.0
2511,INTC,2015-02-20,26.388814446282936,26.713360661593573,26.20335736057659,26.589723587036133,20955600,0.0,0.0
2512,INTC,2015-02-19,26.46607921702472,26.597442282894963,26.311532179494183,26.435169219970703,11017500,0.0,0.0
